id,query,ground_truths,status,deconstructed_facts,step2_entities_response,step3_relation_response,step3_relation_validation_response,entities,initial_symbol_candidates,relations,results
143,"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?",[39067],SUCCESS,"Target: The ANSWER is a disease.
Fact 1: The ANSWER is a parent condition in the autoinflammatory disorders hierarchy.
Fact 2: The ANSWER is a child condition in the autoinflammatory disorders hierarchy.
Fact 3: Pyogenic bacterial infections are linked to the ANSWER.
Fact 4: Amylopectinosis is linked to the ANSWER.
Fact 5: PLCG2-associated antibody deficiency and immune dysregulation are linked to the ANSWER. 


","{
    ""ANSWER"": {
        ""name"": ""disease"",
        ""type"": ""disease"",
        ""information"": ""disease that functions as both a parent and child condition in the autoinflammatory disorders hierarchy, linking pyogenic bacterial infections, amylopectinosis, and PLCG2-associated antibody deficiency and immune dysregulation"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""pyogenic bacterial infections"",
        ""type"": ""effect/phenotype"",
        ""information"": ""phenotype linked to the target disease"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""amylopectinosis"",
        ""type"": ""disease"",
        ""information"": ""disease linked to the target disease"",
        ""constant"": true
    },
    ""C"": {
        ""name"": ""PLCG2-associated antibody deficiency and immune dysregulation"",
        ""type"": ""disease"",
        ""information"": ""disease linked to the target disease"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""linked to""),
  (""ANSWER"", ""B"", ""linked to""),
  (""ANSWER"", ""C"", ""linked to""),
  (""ANSWER"", ""ANSWER"", ""parent-child"")
]","[
  ('ANSWER', 'A', 'phenotype present'),
  ('ANSWER', 'B', 'parent-child'),
  ('ANSWER', 'C', 'parent-child')
]","{""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""disease""}, ""semantic"": [""disease that functions as both a parent and child condition in the autoinflammatory disorders hierarchy, linking pyogenic bacterial infections, amylopectinosis, and PLCG2-associated antibody deficiency and immune dysregulation""], ""constant"": false}, ""A"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""pyogenic bacterial infections""}, ""semantic"": [""phenotype linked to the target disease""], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""amylopectinosis""}, ""semantic"": [""disease linked to the target disease""], ""constant"": true}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""PLCG2-associated antibody deficiency and immune dysregulation""}, ""semantic"": [""disease linked to the target disease""], ""constant"": true}}",,"{('ANSWER', 'A'): ['phenotype present'], ('ANSWER', 'B'): ['parent-child'], ('ANSWER', 'C'): ['parent-child']}","{""answer_list"": [39067, 39013, 38453, 30848, 30089, 28479, 29937, 38629, 27177, 29248, 33591, 29657, 30284, 29204, 29392, 32392, 35678, 33430, 31782, 32734], ""ground_truth_set"": ""{39067}"", ""retrieved_ground_truths"": ""{39067}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
4434,Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,[20612],VSS_FALLBACK,"Target: The ANSWER is a medication.
Fact 1: The ANSWER treats hemorrhoids.
Fact 2: The ANSWER has a molecular weight near 340 units. 
","{
    ""ANSWER"": {
        ""name"": ""medication"",
        ""type"": ""drug"",
        ""information"": ""medication for hemorrhoid treatment with a molecular weight near 340 units"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""hemorrhoids"",
        ""type"": ""effect/phenotype"",
        ""information"": ""condition the target medication treats"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""340 units"",
        ""type"": ""molecular_weight"",
        ""information"": ""approximate molecular weight of the target medication"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""indication""),
  (""ANSWER"", ""B"", ""molecular weight"")
]","[('ANSWER', 'A', 'indication'), ('ANSWER', 'B', 'carrier')]","{""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""medication""}, ""semantic"": [""medication for hemorrhoid treatment with a molecular weight near 340 units""], ""constant"": false}, ""A"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""hemorrhoids""}, ""semantic"": [""condition the target medication treats""], ""constant"": true}, ""B"": {""type"": [""molecular_weight""], ""lexical"": {""name"": ""340 units""}, ""semantic"": [""approximate molecular weight of the target medication""], ""constant"": true}}",,"{('ANSWER', 'B'): ['carrier'], ('ANSWER', 'A'): ['indication']}","{""answer_list"": [20254, 21030, 20993, 15125, 16289, 20447, 20314, 16638, 19617, 20350, 20568, 17099, 21289, 20720, 21458, 19383, 19651, 16876, 16524, 20735], ""ground_truth_set"": ""{20612}"", ""retrieved_ground_truths"": ""set()"", ""missed_ground_truths"": ""{20612}"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 0, ""missed_count"": 1, ""recall@50"": 0.0, ""recall@20"": 0.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.0, ""recall@20_alpha_13"": 0.0, ""recall@20_alpha_14"": 0.0, ""recall@20_alpha_15"": 0.0, ""recall@20_alpha_16"": 0.0, ""recall@20_alpha_17"": 0.0, ""recall@20_alpha_18"": 0.0, ""recall@20_alpha_19"": 0.0, ""recall@20_alpha_20"": 0.0}}"
7043,Search for genes or proteins that interact with ATG2B and share an association with a common disease.,[1106],SUCCESS,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER interacts with ATG2B.
Fact 2: There is a known disease Y.
Fact 3: The ANSWER is associated with disease Y.
Fact 4: ATG2B is associated with disease Y. 
","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein that interacts with ATG2B and shares an association with a common disease"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""ATG2B"",
        ""type"": ""gene/protein"",
        ""information"": ""known gene/protein that the ANSWER interacts with"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""disease Y"",
        ""type"": ""disease"",
        ""information"": ""the common disease associated with both the ANSWER and ATG2B"",
        ""constant"": true
    }
} 
","[
  (""ANSWER"", ""A"", ""interacts with""),
  (""ANSWER"", ""B"", ""associated with""),
  (""A"", ""B"", ""associated with"")
]","[
  ('ANSWER', 'B', 'associated with'),
  ('A', 'B', 'associated with'),
  ('ANSWER', 'A', 'interacts with')
]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein that interacts with ATG2B and shares an association with a common disease""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""ATG2B""}, ""semantic"": [""known gene/protein that the ANSWER interacts with""], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""disease Y""}, ""semantic"": [""the common disease associated with both the ANSWER and ATG2B""], ""constant"": true}}",,"{('ANSWER', 'B'): ['associated with'], ('A', 'B'): ['associated with'], ('ANSWER', 'A'): ['interacts with']}","{""answer_list"": [9034, 10374, 454, 1785, 4554, 236, 13396, 4376, 5019, 8428, 6357, 4274, 4152, 1559, 729, 9254, 3965, 6017, 219, 9449], ""ground_truth_set"": ""{1106}"", ""retrieved_ground_truths"": ""set()"", ""missed_ground_truths"": ""{1106}"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 0, ""missed_count"": 1, ""recall@50"": 0.0, ""recall@20"": 0.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.0, ""recall@20_alpha_13"": 0.0, ""recall@20_alpha_14"": 0.0, ""recall@20_alpha_15"": 0.0, ""recall@20_alpha_16"": 0.0, ""recall@20_alpha_17"": 0.0, ""recall@20_alpha_18"": 0.0, ""recall@20_alpha_19"": 0.0, ""recall@20_alpha_20"": 0.0}}"
8477,Which gene or protein is consistently non-expressed or missing in the adult mammalian renal system as well as the mammalian vulvar tissue?,[10542],VSS_FALLBACK,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER is non-expressed in adult mammalian renal system.
Fact 2: The ANSWER is missing in adult mammalian renal system.
Fact 3: The ANSWER is non-expressed in mammalian vulvar tissue.
Fact 4: The ANSWER is missing in mammalian vulvar tissue. 
","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein consistently non-expressed or missing in adult mammalian renal system and vulvar tissue"",
        ""constant"": false
    }
}","[
  (""ANSWER"", ""renal system"", ""expression absent""),
  (""ANSWER"", ""vulvar tissue"", ""expression absent"")
]","[('ANSWER', 'vulvar tissue', 'expression absent'), ('ANSWER', 'renal system', 'expression absent')]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein consistently non-expressed or missing in adult mammalian renal system and vulvar tissue""], ""constant"": false}}",,"{('ANSWER', 'vulvar tissue'): ['expression absent'], ('ANSWER', 'renal system'): ['expression absent']}","{""answer_list"": [79070, 36, 13281, 5158, 79317, 5188, 10853, 78053, 3470, 79456, 3365, 77443, 11258, 83479, 56752, 5139, 13733, 6010, 83693, 3860], ""ground_truth_set"": ""{10542}"", ""retrieved_ground_truths"": ""set()"", ""missed_ground_truths"": ""{10542}"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 0, ""missed_count"": 1, ""recall@50"": 0.0, ""recall@20"": 0.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.0, ""recall@20_alpha_13"": 0.0, ""recall@20_alpha_14"": 0.0, ""recall@20_alpha_15"": 0.0, ""recall@20_alpha_16"": 0.0, ""recall@20_alpha_17"": 0.0, ""recall@20_alpha_18"": 0.0, ""recall@20_alpha_19"": 0.0, ""recall@20_alpha_20"": 0.0}}"
933,What drugs are known to primarily target the DCPS gene/protein in their mechanism of action?,[18825],SUCCESS,"Target: The ANSWER is a drug.
Fact 1: The ANSWER targets the DCPS gene/protein. 
Fact 2: The ANSWER's mechanism of action is primarily through targeting the DCPS gene/protein. 


","{
    ""ANSWER"": {
        ""name"": ""drug"",
        ""type"": ""drug"",
        ""information"": ""drug that primarily targets the DCPS gene/protein in its mechanism of action"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""DCPS"",
        ""type"": ""gene/protein"",
        ""information"": ""the specific gene/protein targeted by the drug"",
        ""constant"": true
    }
}","[(""ANSWER"", ""A"", ""target"")]","[('ANSWER', 'A', 'target')]","{""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""drug""}, ""semantic"": [""drug that primarily targets the DCPS gene/protein in its mechanism of action""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""DCPS""}, ""semantic"": [""the specific gene/protein targeted by the drug""], ""constant"": true}}",,"{('ANSWER', 'A'): ['target']}","{""answer_list"": [18185, 18184, 18825, 18823, 18826, 18824, 18822, 17737, 17731, 17732, 17738, 17734, 17733, 17736, 17728, 17727, 17730, 17735, 17729, 14667], ""ground_truth_set"": ""{18825}"", ""retrieved_ground_truths"": ""{18825}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 1.0, ""mrr"": 0.3333333333333333}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
5152,What signaling pathway is connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential?,[62390],SUCCESS,"Target: The ANSWER is a signaling pathway.
Fact 1: There is a known pathway called 'Neuronal System'.
Fact 2: The ANSWER is connected to 'Neuronal System' pathway.
Fact 3: The ANSWER controls the stability of neurons' resting membrane potential. 
","{
    ""ANSWER"": {
        ""name"": ""signaling pathway"",
        ""type"": ""pathway"",
        ""information"": ""pathway connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""Neuronal System"",
        ""type"": ""pathway"",
        ""information"": ""the specific named pathway connected to the target signaling pathway"",
        ""constant"": true
    }
}","[
  (""A"", ""ANSWER"", ""parent-child"")
]","[('A', 'ANSWER', 'parent-child')]","{""ANSWER"": {""type"": [""pathway""], ""lexical"": {""name"": ""signaling pathway""}, ""semantic"": [""pathway connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential""], ""constant"": false}, ""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""Neuronal System""}, ""semantic"": [""the specific named pathway connected to the target signaling pathway""], ""constant"": true}}",,"{('A', 'ANSWER'): ['parent-child']}","{""answer_list"": [62364, 62359, 62390, 62833, 128007, 62967, 62529, 62995, 62994, 62544, 62545, 62973, 62897, 62579, 128008, 62706, 129303, 62385, 128009, 128006], ""ground_truth_set"": ""{62390}"", ""retrieved_ground_truths"": ""{62390}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 1.0, ""mrr"": 0.3333333333333333}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
4996,Which condition involves a posterior polar cataract in its symptoms and is linked to the ITM2B gene?,[31570],SUCCESS,"Target: The ANSWER is a condition (disease).
Fact 1: The ANSWER involves a posterior polar cataract.
Fact 2: The ANSWER is linked to the ITM2B gene. 
","{
    ""ANSWER"": {
        ""name"": ""condition"",
        ""type"": ""disease"",
        ""information"": ""disease with posterior polar cataract symptoms and a link to the ITM2B gene"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""posterior polar cataract"",
        ""type"": ""effect/phenotype"",
        ""information"": ""symptom of the target condition"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""ITM2B gene"",
        ""type"": ""gene/protein"",
        ""information"": ""gene linked to the target condition"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""phenotype present""),
  (""ANSWER"", ""B"", ""associated with"")
]","[('ANSWER', 'A', 'phenotype present'), ('ANSWER', 'B', 'associated with')]","{""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""condition""}, ""semantic"": [""disease with posterior polar cataract symptoms and a link to the ITM2B gene""], ""constant"": false}, ""A"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""posterior polar cataract""}, ""semantic"": [""symptom of the target condition""], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""ITM2B gene""}, ""semantic"": [""gene linked to the target condition""], ""constant"": true}}",,"{('ANSWER', 'A'): ['phenotype present'], ('ANSWER', 'B'): ['associated with']}","{""answer_list"": [29991, 27202, 27305, 27472, 29202, 32070, 31097, 31570, 27348, 32693, 33526, 30145, 29535, 32329, 30798, 27540, 29883, 27275, 27336, 32051], ""ground_truth_set"": ""{31570}"", ""retrieved_ground_truths"": ""{31570}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.125}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
9516,Which liver-expressed transporter gene or protein is involved in organic ion translocation and facilitates the movement of drugs that exhibit synergistic effects with 1-Testosterone?,"[33894, 12713, 8458, 3916, 3181, 13455, 3419, 10133, 10647, 34107, 3484, 3901, 34398, 11771]",SUCCESS,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER is liver-expressed.
Fact 2: The ANSWER is a transporter.
Fact 3: The ANSWER is involved in organic ion translocation.
Fact 4: The ANSWER facilitates the movement of drugs.
Fact 5: Drug X exhibits synergistic effects with 1-Testosterone.
Fact 6: The ANSWER moves Drug X. 


","{
    ""ANSWER"": {
        ""name"": ""liver-expressed transporter gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein involved in organic ion translocation and facilitates movement of drugs with synergistic effects with 1-Testosterone"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""1-Testosterone"",
        ""type"": ""drug"",
        ""information"": ""drug with synergistic effects with the target gene/protein"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""Drug X"",
        ""type"": ""drug"",
        ""information"": ""drug that exhibits synergistic effects with 1-Testosterone and is moved by the target gene/protein"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""B"", ""transporter""),
  (""ANSWER"", ""A"", ""synergistic interaction""),
  (""ANSWER"", ""B"", ""target"")
]","[('ANSWER', 'B', 'transporter'), ('ANSWER', 'A', 'synergistic interaction')] 
","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""liver-expressed transporter gene/protein""}, ""semantic"": [""gene/protein involved in organic ion translocation and facilitates movement of drugs with synergistic effects with 1-Testosterone""], ""constant"": false}, ""A"": {""type"": [""drug""], ""lexical"": {""name"": ""1-Testosterone""}, ""semantic"": [""drug with synergistic effects with the target gene/protein""], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Drug X""}, ""semantic"": [""drug that exhibits synergistic effects with 1-Testosterone and is moved by the target gene/protein""], ""constant"": true}}",,"{('ANSWER', 'B'): ['transporter'], ('ANSWER', 'A'): ['synergistic interaction']}","{""answer_list"": [33894, 13098, 1432, 5573, 10647, 10133, 5481, 11881, 5385, 3183, 59380, 11017, 4152, 3419], ""ground_truth_set"": ""{33894, 12713, 8458, 3916, 3181, 13455, 34107, 10133, 10647, 3419, 3484, 3901, 34398, 11771}"", ""retrieved_ground_truths"": ""{3419, 10133, 33894, 10647}"", ""missed_ground_truths"": ""{12713, 8458, 3916, 3181, 13455, 11771, 34107, 3484, 3901, 34398}"", ""metrics"": {""total_answers"": 14, ""retrieved_count"": 4, ""missed_count"": 10, ""recall@50"": 0.2857142857142857, ""recall@20"": 0.2857142857142857, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.2857142857142857, ""recall@20_alpha_13"": 0.2857142857142857, ""recall@20_alpha_14"": 0.35714285714285715, ""recall@20_alpha_15"": 0.35714285714285715, ""recall@20_alpha_16"": 0.35714285714285715, ""recall@20_alpha_17"": 0.35714285714285715, ""recall@20_alpha_18"": 0.35714285714285715, ""recall@20_alpha_19"": 0.35714285714285715, ""recall@20_alpha_20"": 0.35714285714285715}}"
5631,"What genes or proteins interact with the tubulin C-terminal post-translational modification pathway, bind to tubulin, and exhibit tubulin-glutamic acid ligase activity?","[5664, 12353, 57287, 57898, 13839, 12272, 57875, 7860, 9014, 34360, 57407, 671]",SUCCESS,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER interacts with the tubulin C-terminal post-translational modification pathway.
Fact 2: The ANSWER binds to tubulin.
Fact 3: The ANSWER exhibits tubulin-glutamic acid ligase activity. 
","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein that interacts with the tubulin C-terminal post-translational modification pathway, binds to tubulin, and has tubulin-glutamic acid ligase activity"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""tubulin C-terminal post-translational modification pathway"",
        ""type"": ""pathway"",
        ""information"": ""the pathway the ANSWER interacts with"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""tubulin"",
        ""type"": ""gene/protein"",
        ""information"": ""the molecule the ANSWER binds to"",
        ""constant"": true
    },
    ""C"": {
        ""name"": ""tubulin-glutamic acid ligase activity"",
        ""type"": ""molecular_function"",
        ""information"": ""the enzymatic activity exhibited by the ANSWER"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""interacts with""),
  (""ANSWER"", ""B"", ""binds to""),
  (""ANSWER"", ""C"", ""exhibits"")
]","[('ANSWER', 'C', 'exhibits'), ('ANSWER', 'B', 'binds to'), ('ANSWER', 'A', 'interacts with')] 
","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein that interacts with the tubulin C-terminal post-translational modification pathway, binds to tubulin, and has tubulin-glutamic acid ligase activity""], ""constant"": false}, ""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""tubulin C-terminal post-translational modification pathway""}, ""semantic"": [""the pathway the ANSWER interacts with""], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""tubulin""}, ""semantic"": [""the molecule the ANSWER binds to""], ""constant"": true}, ""C"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""tubulin-glutamic acid ligase activity""}, ""semantic"": [""the enzymatic activity exhibited by the ANSWER""], ""constant"": true}}",,"{('ANSWER', 'A'): ['interacts with']}","{""answer_list"": [5664, 7860, 57875, 12272, 57898, 9014, 57287, 58637, 4410, 34360, 10269, 34474, 12667, 12353, 4719, 6947, 8467, 1205, 1112, 5942], ""ground_truth_set"": ""{5664, 12353, 57287, 57898, 13839, 12272, 671, 57875, 7860, 9014, 34360, 57407}"", ""retrieved_ground_truths"": ""{5664, 12353, 57287, 57898, 12272, 57875, 7860, 9014, 34360}"", ""missed_ground_truths"": ""{671, 57407, 13839}"", ""metrics"": {""total_answers"": 12, ""retrieved_count"": 9, ""missed_count"": 3, ""recall@50"": 0.75, ""recall@20"": 0.75, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.8333333333333334, ""recall@20_alpha_13"": 0.8333333333333334, ""recall@20_alpha_14"": 0.8333333333333334, ""recall@20_alpha_15"": 0.8333333333333334, ""recall@20_alpha_16"": 0.8333333333333334, ""recall@20_alpha_17"": 0.8333333333333334, ""recall@20_alpha_18"": 0.75, ""recall@20_alpha_19"": 0.75, ""recall@20_alpha_20"": 0.75}}"
7313,"Identify genes or proteins that (1) engage in interaction with TBK1, (2) are linked to the same pathology as TBK1, and (3) are capable of interacting with protein kinase B alpha (AKT1).",[1057],VSS_FALLBACK,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER interacts with TBK1.
Fact 2: TBK1 is linked to a pathology.
Fact 3: The ANSWER is linked to the same pathology as TBK1.
Fact 4: The ANSWER interacts with AKT1. 
","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein that interacts with TBK1, shares a pathology with TBK1, and interacts with AKT1"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""TBK1"",
        ""type"": ""gene/protein"",
        ""information"": ""known gene/protein that the ANSWER interacts with and shares a pathology with"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""AKT1"",
        ""type"": ""gene/protein"",
        ""information"": ""known gene/protein that the ANSWER interacts with"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""interacts with""),
  (""ANSWER"", ""B"", ""interacts with""),
  (""A"", ""ANSWER"", ""interacts with""),
  (""A"", ""ANSWER"", ""linked to"")
]","[
  ('ANSWER', 'B', 'interacts with'),
  ('A', 'ANSWER', 'interacts with'),
  ('ANSWER', 'A', 'interacts with')
]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein that interacts with TBK1, shares a pathology with TBK1, and interacts with AKT1""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""TBK1""}, ""semantic"": [""known gene/protein that the ANSWER interacts with and shares a pathology with""], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""AKT1""}, ""semantic"": [""known gene/protein that the ANSWER interacts with""], ""constant"": true}}",,"{('ANSWER', 'B'): ['interacts with'], ('A', 'ANSWER'): ['interacts with']}","{""answer_list"": [1057, 7286, 4784, 34562, 8241, 7488, 5589, 6426, 2409, 9539, 8779, 13834, 2097, 34742, 3380, 6866, 6773, 676, 57923, 57454], ""ground_truth_set"": ""{1057}"", ""retrieved_ground_truths"": ""{1057}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
