id,query,ground_truths,status,entities,relations,results,grounding_candidates,vss_merged_candidates
3881,Can you recommend a men's short with pockets and a 9-inch inseam that ships within the U.S.?,"[359040, 359043, 774916, 359045, 489480, 359050, 541837, 359056, 207766, 216350, 635429, 359079, 359091, 331064, 638929, 359134, 192102, 489451, 359022, 489471]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""men's short""}, ""semantic"": [""men's short with pockets and a 9-inch inseam""], ""constant"": true}, ""B"": {""type"": [""brand""], ""lexical"": {}, ""semantic"": [""men's short with pockets and a 9-inch inseam that ships within the U.S.""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""men's short""}, ""semantic"": [""men's short with pockets"", ""9-inch inseam"", ""ships within the U.S.""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_brand']}","{'answer_list': [901787, 844242, 517995, 904433, 895667, 620990, 600886, 668974, 800630, 522277, 421301, 956987, 179529, 535693, 692651, 744340, 908982, 586138, 586159, 668956], 'answer_set': {535693, 744340, 586138, 901787, 668956, 522277, 692651, 668974, 586159, 895667, 421301, 600886, 908982, 956987, 620990, 179529, 844242, 517995, 904433, 800630}, 'ground_truth_set': {359040, 359043, 774916, 359045, 489480, 359050, 541837, 359056, 207766, 216350, 635429, 359079, 359091, 331064, 638929, 359134, 192102, 489451, 359022, 489471}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {359040, 359043, 774916, 359045, 489480, 359050, 541837, 359056, 638929, 207766, 216350, 359134, 635429, 192102, 359079, 489451, 359022, 359091, 331064, 489471}, 'metrics': {'total_answers': 20, 'retrieved_count': 0, 'missed_count': 20, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 20, 'retrieved_count': 1, 'missed_count': 19, 'recall@50': 0.05, 'recall@20': 0.05, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.06666666666666667}}","[901787, 844242, 517995, 904433, 895667, 620990, 600886, 668974, 800630, 522277, 421301, 956987, 179529, 535693, 692651, 744340, 908982, 586138, 586159, 668956]","[901787, 844242, 517995, 904433, 895667, 620990, 600886, 668974, 800630, 522277, 421301, 956987, 844244, 927340, 541837, 844246, 201136, 772906, 795111, 844243]"
7157,"Can you suggest an easy-to-use trap setter? I had some issues with the previous one I purchased, and now I'm looking for something simple to operate.","[578257, 148433, 13329, 39285, 470331, 727229, 915358, 915359]",IN_PROGRESS,"{""A"": {""type"": [""product""], ""lexical"": {""name"": ""trap setter""}, ""semantic"": [""easy-to-use"", ""simple to operate""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""easy-to-use trap setter"", ""simple to operate"", ""alternative to previously purchased trap setter""], ""constant"": false}}","{('ANSWER', 'A'): ['also_buy', 'also_view']}","{'answer_list': [729297, 711042, 727229, 148433, 13329, 189932, 879472, 273918, 642099, 252311, 666181, 705615, 705603, 353028, 881929, 860777, 180271, 705599, 190140, 839584], 'answer_set': {711042, 353028, 881929, 13329, 252311, 839584, 180271, 642099, 190140, 727229, 705599, 705603, 666181, 705615, 729297, 148433, 860777, 189932, 879472, 273918}, 'ground_truth_set': {578257, 148433, 13329, 39285, 470331, 727229, 915358, 915359}, 'retrieved_ground_truths': {148433, 727229, 13329}, 'missed_ground_truths': {578257, 39285, 470331, 915358, 915359}, 'metrics': {'total_answers': 8, 'retrieved_count': 3, 'missed_count': 5, 'recall@50': 0.375, 'recall@20': 0.375, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}, 'vss_merged_metrics': {'total_answers': 8, 'retrieved_count': 8, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}}","[729297, 711042, 727229, 148433, 13329, 189932, 879472, 273918, 642099, 252311, 666181, 705615, 705603, 353028, 881929, 860777, 180271, 705599, 190140, 839584]","[729297, 711042, 727229, 148433, 13329, 189932, 879472, 273918, 642099, 252311, 666181, 705615, 39285, 578257, 598378, 470331, 915359, 915358, 8473, 29758]"
3552,Are there any cycling shorts that have a D-lock loop for convenience and also feature stylish front pockets similar to everyday jeans?,"[558437, 323278, 478487]",IN_PROGRESS,"{""A"": {""type"": [""product""], ""lexical"": {""name"": ""cycling shorts""}, ""semantic"": [""cycling shorts with a D-lock loop for convenience""], ""constant"": false}, ""B"": {""type"": [""category""], ""lexical"": {}, ""semantic"": [""everyday jeans""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""cycling shorts with a D-lock loop for convenience"", ""feature stylish front pockets similar to everyday jeans""], ""constant"": false}}","{('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['also_view']}","{'answer_list': [720768, 36967, 824917, 490006, 814428, 814302, 274985, 117061, 2242, 829305, 809684, 533781, 882774, 823085, 952888, 141772, 773595, 928282, 99998, 775960], 'answer_set': {720768, 533781, 490006, 775960, 928282, 99998, 274985, 823085, 952888, 2242, 117061, 141772, 809684, 824917, 882774, 773595, 814428, 814302, 36967, 829305}, 'ground_truth_set': {558437, 323278, 478487}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {558437, 323278, 478487}, 'metrics': {'total_answers': 3, 'retrieved_count': 0, 'missed_count': 3, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 3, 'retrieved_count': 2, 'missed_count': 1, 'recall@50': 0.6666666666666666, 'recall@20': 0.6666666666666666, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[720768, 36967, 824917, 490006, 814428, 814302, 274985, 117061, 2242, 829305, 809684, 533781, 882774, 823085, 952888, 141772, 773595, 928282, 99998, 775960]","[720768, 36967, 824917, 490006, 814428, 814302, 274985, 117061, 2242, 829305, 809684, 533781, 323278, 384426, 718979, 558437, 431073, 384430, 386410, 789452]"
2609,"Looking for a reliable performance wristband that is favored by global athletes. Ideally, it should be from the Power Balance brand and importantly, it should include a yotta mark code for authenticity verification.","[220416, 145249, 253122, 240070, 253126, 253129, 220414, 42324, 145240, 145241, 145242, 145244, 155933, 326078]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Power Balance""}, ""semantic"": [""Power Balance brand""], ""constant"": true}, ""B"": {""type"": [""product"", ""category""], ""lexical"": {""name"": ""wristband""}, ""semantic"": [""performance wristband"", ""favored by global athletes""], ""constant"": false}, ""C"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""reliable performance wristband"", ""includes a yotta mark code for authenticity verification""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""reliable performance wristband"", ""from the Power Balance brand"", ""includes a yotta mark code for authenticity verification"", ""favored by global athletes""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy', 'also_view', 'has_category'], ('C', 'A'): ['has_brand'], ('C', 'B'): ['also_buy', 'also_view', 'has_category'], ('ANSWER', 'C'): ['also_buy', 'also_view']}","{'answer_list': [145244, 253126, 145241, 220414, 300750, 145249, 145240, 253122, 145242, 145239, 145245, 300744, 240070, 319646, 253129, 220416, 322077, 252290, 220355, 207143], 'answer_set': {220416, 252290, 322077, 319646, 207143, 253122, 220355, 253126, 240070, 300744, 253129, 300750, 145239, 145240, 145241, 145242, 145244, 145245, 145249, 220414}, 'ground_truth_set': {220416, 145249, 253122, 326078, 253126, 240070, 253129, 42324, 145240, 145241, 145242, 145244, 155933, 220414}, 'retrieved_ground_truths': {220416, 145249, 253122, 240070, 253126, 253129, 145240, 145241, 145242, 145244, 220414}, 'missed_ground_truths': {42324, 155933, 326078}, 'metrics': {'total_answers': 14, 'retrieved_count': 11, 'missed_count': 3, 'recall@50': 0.7857142857142857, 'recall@20': 0.7857142857142857, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 14, 'retrieved_count': 11, 'missed_count': 3, 'recall@50': 0.7857142857142857, 'recall@20': 0.7857142857142857, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[145244, 253126, 145241, 220414, 300750, 145249, 145240, 253122, 145242, 145239, 145245, 300744, 240070, 319646, 253129, 220416, 322077, 252290, 220355, 207143]","[145244, 253126, 145241, 220414, 300750, 145249, 145240, 253122, 145242, 145239, 145245, 300744, 253129, 240070, 319646, 323680, 220416, 321594, 321583, 254801]"
873,Can you help me find a JBL manufactured spear gun shaft?,[29331],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""JBL""}, ""semantic"": [""JBL manufactured""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""spear gun shaft""}, ""semantic"": [""JBL manufactured spear gun shaft""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand']}","{'answer_list': [29331, 365719, 316640, 1627, 282574, 365722, 811589, 29315, 1612, 286153, 47234, 292442, 787825, 47230, 104862, 282619, 438933, 438937, 286152, 365715], 'answer_set': {47234, 29315, 29331, 365715, 438933, 365719, 438937, 365722, 104862, 811589, 286152, 286153, 1612, 282574, 292442, 1627, 316640, 787825, 282619, 47230}, 'ground_truth_set': {29331}, 'retrieved_ground_truths': {29331}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[29331, 365719, 316640, 1627, 282574, 365722, 811589, 29315, 1612, 286153, 47234, 292442, 787825, 47230, 104862, 282619, 438933, 438937, 286152, 365715]","[29331, 365719, 316640, 1627, 282574, 365722, 811589, 29315, 1612, 286153, 47234, 292442, 29318, 21999, 104862, 158026, 787825, 288341, 506933, 47230]"
2261,Looking for an easy to store and transport UCLA tent with at least 6 feet in height clearance. Can you help?,[180803],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""UCLA""}, ""semantic"": [""UCLA""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""tent""}, ""semantic"": [""easy to store and transport""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""UCLA tent"", ""easy to store and transport"", ""at least 6 feet in height clearance""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [845421, 813514, 668529, 240430, 69466, 41523, 868003, 207337, 506194, 702953, 736256, 266270, 663005, 669663, 787066, 754973, 186735, 665260, 836591, 751671], 'answer_set': {736256, 754973, 266270, 868003, 665260, 240430, 41523, 751671, 813514, 506194, 69466, 663005, 669663, 207337, 702953, 845421, 186735, 836591, 668529, 787066}, 'ground_truth_set': {180803}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {180803}, 'metrics': {'total_answers': 1, 'retrieved_count': 0, 'missed_count': 1, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[845421, 813514, 668529, 240430, 69466, 41523, 868003, 207337, 506194, 702953, 736256, 266270, 663005, 669663, 787066, 754973, 186735, 665260, 836591, 751671]","[845421, 813514, 668529, 240430, 69466, 41523, 868003, 207337, 506194, 702953, 736256, 266270, 180803, 542236, 381458, 96269, 306366, 895985, 124320, 450489]"
7335,Looking for a women's long-sleeved NFL hoodie that is 100% cotton. Want one featuring team colors striped on the sleeves and an oversized distressed logo and team name on the chest.,"[749276, 749350, 749279]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""NFL""}, ""semantic"": [""NFL""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""hoodie""}, ""semantic"": [""women's long-sleeved hoodie""], ""constant"": true}, ""C"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [""team colors""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""women's long-sleeved NFL hoodie"", ""100% cotton"", ""team colors striped on the sleeves"", ""oversized distressed logo and team name on the chest""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_color']}","{'answer_list': [690164, 690772, 690773, 742507, 379384, 655295, 636839, 529950, 655297, 636837, 853171, 742526, 379394, 322073, 655290, 339255, 339207, 339186, 339235, 339118], 'answer_set': {379394, 339207, 322073, 529950, 339235, 636837, 636839, 339118, 853171, 339255, 655290, 655295, 655297, 690772, 690773, 742507, 339186, 690164, 379384, 742526}, 'ground_truth_set': {749276, 749350, 749279}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {749276, 749350, 749279}, 'metrics': {'total_answers': 3, 'retrieved_count': 0, 'missed_count': 3, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 3, 'retrieved_count': 0, 'missed_count': 3, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}}","[690164, 690772, 690773, 742507, 379384, 655295, 636839, 529950, 655297, 636837, 853171, 742526, 379394, 322073, 655290, 339255, 339207, 339186, 339235, 339118]","[690164, 690772, 690773, 742507, 379384, 655295, 636839, 529950, 655297, 636837, 853171, 742526, 699368, 225653, 225597, 611485, 225589, 597279, 225676, 225585]"
4650,Can you suggest a sporty quartz wristwatch for men with model number AS8058TTG? I need it to come with a protection plan that can be emailed to me within 2 days.,"[449689, 670662]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""AS8058TTG""}, ""semantic"": [""model number""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""wristwatch""}, ""semantic"": [""sporty quartz wristwatch for men""], ""constant"": true}, ""C"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""sporty quartz wristwatch for men"", ""model number AS8058TTG""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""sporty quartz wristwatch for men with model number AS8058TTG"", ""comes with a protection plan"", ""protection plan can be emailed within 2 days""], ""constant"": false}}","{('ANSWER', 'B'): ['has_category'], ('ANSWER', 'A'): ['has_brand'], ('C', 'B'): ['has_category'], ('C', 'A'): ['has_brand']}","{'answer_list': [19571, 449687, 449689, 449685, 503153, 533398, 811751, 539753, 61911, 147849, 178075, 178074, 625851, 276180, 19576, 86218, 178064, 59193, 59211, 661926], 'answer_set': {147849, 178064, 449685, 533398, 449687, 449689, 178074, 178075, 661926, 59193, 625851, 86218, 59211, 276180, 61911, 811751, 539753, 503153, 19571, 19576}, 'ground_truth_set': {449689, 670662}, 'retrieved_ground_truths': {449689}, 'missed_ground_truths': {670662}, 'metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}, 'vss_merged_metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}}","[19571, 449687, 449689, 449685, 503153, 533398, 811751, 539753, 61911, 147849, 178075, 178074, 625851, 276180, 19576, 86218, 178064, 59193, 59211, 661926]","[19571, 449687, 449689, 449685, 503153, 533398, 811751, 539753, 61911, 147849, 178075, 178074, 19576, 59443, 525379, 170593, 36140, 86218, 169733, 74529]"
1320,Can you help me find a comfortable shoulder bag with around an 8.5-inch drop and a cushioned bottom for added protection of items?,"[16145, 531908, 168773, 77670]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""shoulder bag""}, ""semantic"": [""comfortable shoulder bag""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""comfortable shoulder bag""}, ""semantic"": [""comfortable shoulder bag"", ""around an 8.5-inch drop"", ""cushioned bottom for added protection of items""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category']}","{'answer_list': [330907, 850326, 911975, 915984, 672457, 756571, 365952, 365954, 512209, 151682, 825476, 78322, 78306, 196638, 277846, 119951, 159951, 366182, 119958, 266499], 'answer_set': {365952, 365954, 151682, 825476, 266499, 119951, 915984, 850326, 119958, 330907, 196638, 672457, 159951, 512209, 277846, 756571, 78306, 366182, 911975, 78322}, 'ground_truth_set': {16145, 531908, 168773, 77670}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {16145, 531908, 168773, 77670}, 'metrics': {'total_answers': 4, 'retrieved_count': 0, 'missed_count': 4, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 4, 'retrieved_count': 0, 'missed_count': 4, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}}","[330907, 850326, 911975, 915984, 672457, 756571, 365952, 365954, 512209, 151682, 825476, 78322, 78306, 196638, 277846, 119951, 159951, 366182, 119958, 266499]","[330907, 850326, 911975, 915984, 672457, 756571, 365952, 365954, 512209, 151682, 825476, 78322, 755357, 491172, 632681, 867436, 906480, 627922, 946598, 805158]"
6206,Will the Player's Choice OUTDOOR Inline Skate Wheels 76MM 89a BLACK x8 W/ABEC 9 BEARINGS and Rollerblade 8mm Core axles I've added to my cart be compatible with OUTDOOR Inline Skate Wheels designed for a 608 bearing hub?,[616593],IN_PROGRESS,"{""A"": {""type"": [""brand"", ""product""], ""lexical"": {""name"": ""Player's Choice""}, ""semantic"": [""Player's Choice OUTDOOR Inline Skate Wheels""], ""constant"": true}, ""B"": {""type"": [""product""], ""lexical"": {""name"": ""OUTDOOR Inline Skate Wheels""}, ""semantic"": [""OUTDOOR Inline Skate Wheels designed for a 608 bearing hub""], ""constant"": false}, ""C"": {""type"": [""product""], ""lexical"": {""name"": ""Rollerblade 8mm Core axles""}, ""semantic"": [""Rollerblade 8mm Core axles""], ""constant"": true}, ""D"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [""BLACK""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""Player's Choice OUTDOOR Inline Skate Wheels 76MM 89a BLACK x8 W/ABEC 9 BEARINGS"", ""Rollerblade 8mm Core axles"", ""compatibility with OUTDOOR Inline Skate Wheels designed for a 608 bearing hub""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand', 'also_buy'], ('ANSWER', 'B'): ['also_buy'], ('ANSWER', 'C'): ['also_buy'], ('ANSWER', 'D'): ['has_color']}","{'answer_list': [616593, 720554, 304111, 154016, 674862, 19047, 117197, 757314, 841825, 447950, 856672, 327633, 636940, 206530, 257386, 172816, 198574, 852231, 719390, 361714], 'answer_set': {852231, 636940, 172816, 616593, 719390, 154016, 720554, 674862, 198574, 757314, 206530, 117197, 447950, 327633, 856672, 841825, 19047, 257386, 304111, 361714}, 'ground_truth_set': {616593}, 'retrieved_ground_truths': {616593}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[616593, 720554, 304111, 154016, 674862, 19047, 117197, 757314, 841825, 447950, 856672, 327633, 636940, 206530, 257386, 172816, 198574, 852231, 719390, 361714]","[616593, 720554, 304111, 154016, 674862, 19047, 117197, 757314, 841825, 447950, 856672, 327633, 616584, 616597, 232979, 616583, 159310, 616586, 616587, 616591]"
2331,Where can I find a high-quality Nebraska Cornhuskers Blackshirts football jersey made by Adidas?,"[352066, 189604, 247172, 248299, 352269, 352174, 100046, 358864, 363509, 171577, 364443, 352156]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Adidas""}, ""semantic"": [""made by Adidas""], ""constant"": true}, ""B"": {""type"": [""brand""], ""lexical"": {""name"": ""Nebraska Cornhuskers""}, ""semantic"": [""Nebraska Cornhuskers Blackshirts football jersey""], ""constant"": true}, ""C"": {""type"": [""category""], ""lexical"": {""name"": ""football jersey""}, ""semantic"": [""high-quality football jersey""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""Nebraska Cornhuskers Blackshirts football jersey""}, ""semantic"": [""high-quality Nebraska Cornhuskers Blackshirts football jersey"", ""made by Adidas""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_brand'], ('ANSWER', 'C'): ['has_category']}","{'answer_list': [355450, 724531, 254893, 385217, 247779, 346100, 492967, 784783, 344743, 583501, 334150, 784780, 162651, 427297, 393166, 84077, 555278, 857850, 547110, 366901], 'answer_set': {784780, 555278, 784783, 427297, 547110, 492967, 344743, 254893, 724531, 366901, 385217, 334150, 355450, 583501, 393166, 162651, 247779, 84077, 346100, 857850}, 'ground_truth_set': {352066, 247172, 189604, 248299, 352269, 352174, 100046, 358864, 363509, 171577, 364443, 352156}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {352066, 247172, 189604, 248299, 352269, 352174, 100046, 358864, 363509, 171577, 364443, 352156}, 'metrics': {'total_answers': 12, 'retrieved_count': 0, 'missed_count': 12, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 12, 'retrieved_count': 3, 'missed_count': 9, 'recall@50': 0.25, 'recall@20': 0.25, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[355450, 724531, 254893, 385217, 247779, 346100, 492967, 784783, 344743, 583501, 334150, 784780, 162651, 427297, 393166, 84077, 555278, 857850, 547110, 366901]","[355450, 724531, 254893, 385217, 247779, 346100, 492967, 784783, 344743, 583501, 334150, 784780, 189604, 100046, 175010, 347329, 358864, 632122, 380785, 441042]"
8642,What's the best fishing spinning reel with smooth operation and premium performance? I recently used a very durable one on the first try. It should also be able to handle a 6 lb test reel with a 9.5 lb carp. Any suggestions?,"[606337, 668323, 662154, 151503, 902522, 31579, 27324]",IN_PROGRESS,"{""A"": {""type"": [""product""], ""lexical"": {""name"": ""fishing spinning reel""}, ""semantic"": [""smooth operation"", ""premium performance""], ""constant"": false}, ""B"": {""type"": [""category""], ""lexical"": {}, ""semantic"": [""fishing""], ""constant"": true}, ""C"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""durable fishing spinning reel""], ""constant"": false}, ""D"": {""type"": [""category""], ""lexical"": {""name"": ""reel""}, ""semantic"": [""6 lb test reel""], ""constant"": true}, ""E"": {""type"": [""category""], ""lexical"": {""name"": ""carp""}, ""semantic"": [""9.5 lb carp""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""fishing spinning reel""}, ""semantic"": [""best fishing spinning reel"", ""smooth operation"", ""premium performance"", ""handle 6 lb test reel"", ""handle 9.5 lb carp""], ""constant"": false}}","{('ANSWER', 'B'): ['also_buy', 'also_view'], ('ANSWER', 'D'): ['also_buy', 'also_view'], ('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'C'): ['also_buy', 'also_view']}","{'answer_list': [828701, 686612, 828704, 784907, 50348, 180351, 840692, 812620, 826245, 498264, 824783, 795975, 794390, 484163, 323398, 423724, 704406, 192319, 949434, 75599], 'answer_set': {826245, 784907, 686612, 794390, 704406, 828701, 828704, 50348, 423724, 949434, 192319, 484163, 323398, 795975, 812620, 824783, 75599, 498264, 840692, 180351}, 'ground_truth_set': {606337, 668323, 662154, 151503, 902522, 31579, 27324}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {606337, 668323, 662154, 31579, 27324, 902522, 151503}, 'metrics': {'total_answers': 7, 'retrieved_count': 0, 'missed_count': 7, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 7, 'retrieved_count': 1, 'missed_count': 6, 'recall@50': 0.14285714285714285, 'recall@20': 0.14285714285714285, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.06666666666666667}}","[828701, 686612, 828704, 784907, 50348, 180351, 840692, 812620, 826245, 498264, 824783, 795975, 794390, 484163, 323398, 423724, 704406, 192319, 949434, 75599]","[828701, 686612, 828704, 784907, 50348, 180351, 840692, 812620, 826245, 498264, 824783, 795975, 178079, 55608, 902522, 111130, 730854, 902518, 928268, 894611]"
