q_id,q_string,top_20_vss_array,ground_truths_array,ground_truths_missed_array,total_answers,retrieved_count,missed_count,recall@20,recall@50,hit@1,hit@5,mrr
2305,Does the National Institute of Technology in Durgapur have any publications on the properties and characterization of nanocrystalline materials?,"[1442055, 1319521, 1404751, 1377519, 1265659, 1772839, 1301434, 1307979, 1728246, 1228471, 1460842, 1314575, 1246418, 1279234, 1376553, 1395222, 1868439, 1229560, 1339824, 1571182]","[1476098, 1569186, 1452387, 1453732, 1400843, 1387515]","[1569186, 1476098, 1453732, 1452387, 1400843, 1387515]",6,0,6,0.0,0.0,0.0,0.0,0.0
10661,"What are the publications mentioned in ""Enhanced Coercivity in $L1_{1}$ CoPt Thin Film on Glass Substrate by Fine-Tuning Pt Underlayer"" that also discuss the L10 ordering of FePt films?","[1270405, 1465053, 1432159, 1414876, 1312683, 1294302, 1334445, 1227298, 1294624, 1513202, 1381248, 1326341, 1550199, 1432571, 1549959, 1314306, 1365142, 1442396, 1390953, 1643622]","[1432571, 1368213, 1349350]","[1368213, 1349350]",3,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.07142857142857142
11815,Does any research from Xi'an Polytechnic University discuss quantum state sharing schemes amidst noise within the realm of Topology?,"[1638083, 1413408, 1180250, 1222367, 1657510, 1522257, 1639442, 1425220, 1391073, 1194615, 1858291, 1238460, 1700110, 1857096, 1769970, 1673169, 1854812, 1389981, 1329286, 1701031]","[1180250, 1745383]",[1745383],2,1,1,0.5,0.5,0.0,1.0,0.3333333333333333
3267,Which articles by authors who also contributed to 'The concept of quasi-integrability' delve into collective approximations in additional co-written research?,"[1570597, 1281673, 1258060, 1403324, 1863536, 1865553, 1503356, 1582953, 1736343, 1594742, 1865383, 1865768, 1866672, 1858287, 1863489, 1743359, 1718392, 1659318, 1682406, 1573915]",[1865553],[],1,1,0,1.0,1.0,0.0,0.0,0.16666666666666666
9078,"What research papers studying early uses of graphene are referenced in the paper titled ""Graphene-Oxide-Based Q-Switched Fiber Laser with Stable Five-Wavelength Operation""?","[1257516, 1186765, 1641652, 1235173, 1702014, 1539232, 1383846, 1515264, 1747846, 1331822, 1298985, 1223226, 1561138, 1740266, 1656183, 1450868, 1425402, 1220666, 1415261, 1251874]","[1515264, 1266340, 1263624, 1409578, 1329710, 1373424, 1425778, 1561138, 1534196, 1589975, 1302682, 1321855]","[1266340, 1263624, 1409578, 1329710, 1373424, 1425778, 1534196, 1589975, 1302682, 1321855]",12,2,10,0.16666666666666666,0.16666666666666666,0.0,0.0,0.125
10736,Show me publications by Lei Zheng comparing experimental and simulated thorium fission rates.,"[1749836, 1710733, 1503564, 1808850, 1866658, 1858405, 1523861, 1189679, 1864959, 1430795, 1371866, 1638631, 1801872, 1618195, 1523160, 1764925, 1179946, 1510997, 1708685, 1359015]","[1749836, 1710733]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
11389,"What research papers discussing magnetic nanoparticle delivery with a magnetic field are referenced by ""Determination of the force acting on biocompatible ferrofluid droplets in inhomogeneous magnetic field""?","[1765949, 1495108, 1560539, 1608718, 1453376, 1514009, 1419001, 1822320, 1705237, 1759731, 1449477, 1703910, 1851421, 1506000, 1629983, 1334282, 1731381, 1233925, 1693341, 1353710]","[1367745, 1690340, 1558149, 1593801, 1505545, 1703601, 1691098]","[1367745, 1690340, 1558149, 1593801, 1505545, 1703601, 1691098]",7,0,7,0.0,0.0,0.0,0.0,0.0
10939,"Can you show me the papers that the research ""Adaptive synchronization of chaos in permanent magnet synchronous motors based on passivity theory"" has referenced, specifically those discussing robust synchronization and control?","[1190638, 1639139, 1626971, 1642562, 1477426, 1628983, 1388764, 1635350, 1262422, 1355509, 1407895, 1226892, 1640979, 1271710, 1558532, 1774121, 1480949, 1379096, 1449210, 1622817]","[1622713, 1642562, 1622817]",[1622713],3,2,1,0.6666666666666666,0.6666666666666666,0.0,1.0,0.25
8199,I'm looking for papers that have at least one shared author with 'Design and Analysis of a Field-Modulated Tubular Linear Permanent Magnet Generator for Direct-Drive Wave Energy Conversion'. These papers should propose a magnet generator structure that is similar to the one discussed in the initial paper and should also be within the field of wave energy conversion.,"[1732316, 1460161, 1385883, 1592039, 1582633, 1759923, 1564373, 1684720, 1729419, 1733409, 1401221, 1593106, 1556322, 1485162, 1524802, 1278121, 1820332, 1568248, 1673083, 1524690]","[1510720, 1460161, 1524802, 1401221, 1728198, 1729419, 1312333, 1335604, 1385883, 1732316]","[1510720, 1335604, 1312333, 1728198]",10,6,4,0.6,0.6,1.0,1.0,1.0
13138,"Are there any papers discussing facial spectral reflectance biometrics, published by Texas AgriLife Research researchers between 2015?","[1179370, 1524387, 1299339, 1869823, 1841541, 1174177, 1818737, 1244493, 1477746, 1686266, 1377965, 1385964, 1388957, 1318204, 1474535, 1274415, 1247530, 1353534, 1740156, 1781145]",[1179370],[],1,1,0,1.0,1.0,1.0,1.0,1.0
8285,Show all publications by Abdul Ghafoor on the topic of coupled heat and mass transfer.,"[1748242, 1846303, 1416373, 1576379, 1431116, 1316182, 1815745, 1364334, 1379816, 1733036, 1781506, 1413834, 1738077, 1364611, 1717291, 1269662, 1241577, 1263187, 1397348, 1378026]",[1235237],[1235237],1,0,1,0.0,0.0,0.0,0.0,0.0
1248,"Search for publications authored by the contributors of ""Binning is sinning: morphological light-curve distortions due to finite integration time"" particularly exploring the habitable zones of exomoons.","[1555996, 1327962, 1182540, 1764043, 1868144, 1523072, 1724068, 1309853, 1507124, 1751046, 1336863, 1318701, 1201838, 1614752, 1368332, 1824334, 1538575, 1213325, 1866665, 1646731]","[1372010, 1564581]","[1372010, 1564581]",2,0,2,0.0,0.0,0.0,0.0,0.0
6729,Does any research from Okayama University study large-radius jet responses specifically within the scope of the ATLAS experiment at CERN?,"[1844622, 1562462, 1596552, 1570003, 1445472, 1566863, 1591555, 1577270, 1571200, 1766975, 1782855, 1589580, 1748183, 1552706, 1206477, 1787450, 1634343, 1872550, 1557733, 1550029]","[1652449, 1844622]",[1652449],2,1,1,0.5,0.5,1.0,1.0,1.0
8775,Show me publications by H. Floyd Davis on generating vacuum ultraviolet light.,"[1291579, 1539661, 1447985, 1811784, 1616742, 1818048, 1507173, 1345884, 1592720, 1345693, 1319882, 1684891, 1510755, 1261978, 1265808, 1247388, 1471228, 1508753, 1742395, 1243324]","[1684891, 1507173]",[],2,2,0,1.0,1.0,0.0,0.0,0.14285714285714285
5712,Show me publications from coauthors of 'Formation of supermassive primordial black holes by Affleck-Dine mechanism' that explore the nonlinear implications of primordial black hole formation using the same mechanism.,"[1862381, 1820675, 1487428, 1743938, 1781157, 1227225, 1650258, 1702808, 1793361, 1604148, 1404148, 1525350, 1843346, 1460082, 1336899, 1868996, 1676089, 1383615, 1296701, 1620164]","[1852091, 1785135]","[1852091, 1785135]",2,0,2,0.0,0.0,0.0,0.0,0.0
372,Papers by Joonbum Park on the impact of stress on magnetic phase transitions,"[1399094, 1325254, 1323265, 1539568, 1426198, 1415328, 1337965, 1716986, 1670975, 1515749, 1543323, 1618302, 1215179, 1417845, 1620316, 1789609, 1422155, 1615196, 1186478, 1699398]","[1809107, 1767916]","[1809107, 1767916]",2,0,2,0.0,0.0,0.0,0.0,0.0
12972,"Looking for papers that either cited or were cited by ""Electronic, elastic, lattice dynamic and thermal conductivity properties of Na3OBr via first principles"", focusing particularly on those exploring negative thermal expansion materials similar to Na3OBr as studied in the aforementioned paper.","[1748442, 1633216, 1860474, 1255398, 1181335, 1685133, 1399618, 1467567, 1349687, 1515019, 1241188, 1670089, 1797532, 1244126, 1688346, 1577487, 1326290, 1680643, 1479991, 1676673]","[1633216, 1334166]",[1334166],2,1,1,0.5,0.5,0.0,1.0,0.5
84,What other publications have been released by the authors of 'Synthesizing carbon nanotubes in space' investigating the dust particle size in active galactic nuclei based on data collected in 2017?,"[1870500, 1763800, 1379142, 1803192, 1781921, 1851034, 1558904, 1282972, 1685295, 1530325, 1228841, 1449073, 1305003, 1607315, 1604763, 1381917, 1384886, 1198787, 1746629, 1736635]","[1736635, 1746629]",[],2,2,0,1.0,1.0,0.0,0.0,0.05263157894736842
10903,"Show me papers exploring gamma-ray emitting active galactic nuclei as detected by high-energy astrophysics telescopes, that have a shared authorship with ""The Disappearance of a Narrow Mg II Absorption system in Quasar SDSS J165501.31+260517.4,"" and incorporate research using XMM-Newton data to study blazars.","[1439710, 1249239, 1433092, 1636896, 1197949, 1821907, 1368335, 1700892, 1288247, 1297221, 1241821, 1777515, 1400640, 1238256, 1513387, 1286583, 1228107, 1677587, 1529237, 1281193]","[1775304, 1781011]","[1775304, 1781011]",2,0,2,0.0,0.0,0.0,0.0,0.0
6645,"Can I find any research papers authored by the coauthors of ""Effect of Time Delay on Binary Signal Detection via a Bistable System"" that further explore the impact of time delay on signal detection performance?","[1641317, 1409535, 1660541, 1521017, 1498236, 1540490, 1624442, 1225988, 1326428, 1743157, 1495936, 1503519, 1372855, 1315253, 1616212, 1331986, 1228168, 1542315, 1270183, 1559937]",[1641317],[],1,1,0,1.0,1.0,1.0,1.0,1.0
4598,Are there any publications from Samsung Electro-Mechanics researchers that explore the analysis of spiral microcavity laser emission?,"[1516342, 1371890, 1231555, 1383855, 1857948, 1372507, 1378472, 1402968, 1832783, 1815444, 1294268, 1665735, 1325669, 1288510, 1768760, 1640043, 1322663, 1728151, 1223634, 1247525]",[1516342],[],1,1,0,1.0,1.0,1.0,1.0,1.0
2816,"Looking for papers by co-authors of ""A thin radar-infrared stealth-compatible structure: Design, fabrication, and characterization"" that extend their discussion on radar and infrared stealth capabilities, based on their expertise in stealth technology development from their initial research.","[1632318, 1733027, 1207949, 1303052, 1452607, 1773676, 1405840, 1314527, 1352687, 1212811, 1712782, 1853010, 1523405, 1774571, 1275731, 1196161, 1870544, 1359922, 1613743, 1327416]",[1632318],[],1,1,0,1.0,1.0,1.0,1.0,1.0
11877,Find all papers from Keiser University examining the analysis of current flow through droplets.,"[1496723, 1175272, 1515968, 1204204, 1280315, 1443810, 1289193, 1694712, 1678873, 1194823, 1861282, 1627835, 1780623, 1609099, 1438900, 1174159, 1329002, 1812316, 1221632, 1764625]",[1305225],[1305225],1,0,1,0.0,0.0,0.0,0.0,0.0
9753,"Search for publications cited by ""The ATLAS3D project - XIX. The hot gas content of early-type galaxies: fast versus slow rotators"" that also explore the alignment of kinematic and photometric axes in early-type galaxies.","[1564695, 1268649, 1590367, 1565075, 1563162, 1570867, 1557183, 1562768, 1508236, 1581679, 1373805, 1569053, 1796477, 1556088, 1410034, 1575351, 1628793, 1553101, 1589490, 1556813]","[1570867, 1565075, 1557183]",[],3,3,0,1.0,1.0,0.0,1.0,0.25
11846,Are there any papers by the Singapore Ministry of Health researchers on quick gamma correction methods in medical imaging?,"[1272179, 1545421, 1630628, 1437853, 1728601, 1667627, 1495063, 1781434, 1604417, 1731810, 1370700, 1519352, 1310775, 1464200, 1235345, 1565885, 1663851, 1416096, 1735201, 1278020]",[1331482],[1331482],1,0,1,0.0,0.0,0.0,0.0,0.0
9572,Are there any papers sharing a coauthor with 'Vector Monte Carlo simulations on atmospheric scattering of polarization qubits' that also fall within the field of silicon photonics and discuss related silicon photonic devices?,"[1517852, 1805475, 1867063, 1633149, 1568319, 1765609, 1609983, 1272531, 1825490, 1438398, 1662322, 1292302, 1750619, 1361833, 1713623, 1653816, 1197097, 1530197, 1534462, 1610581]","[1708615, 1764968, 1776890, 1741425, 1804789, 1742874, 1839454]","[1708615, 1764968, 1776890, 1741425, 1804789, 1742874, 1839454]",7,0,7,0.0,0.0,0.0,0.0,0.0
1841,"What other research papers discussing superconducting characteristics have referenced or been referenced in the study ""The Effect of Silver Inclusion on Superconducting Properties of YBa 2 Cu 3 O y Prepared Using Planetary Ball Milling""?","[1531498, 1788100, 1651542, 1805521, 1321561, 1441950, 1643617, 1454121, 1666515, 1387140, 1507191, 1804257, 1430432, 1710489, 1807115, 1217147, 1460091, 1709861, 1575593, 1315731]","[1321561, 1470387, 1367293, 1306430]","[1470387, 1367293, 1306430]",4,1,3,0.25,0.25,0.0,1.0,0.2
12036,"Which publications from the co-authors of ""Nighttime E region plasma irregularities over an equatorial station Trivandrum"" also delve into in situ electron density measurements?","[1528400, 1682081, 1686226, 1591541, 1247794, 1218524, 1723253, 1279474, 1288301, 1815278, 1558259, 1485479, 1553542, 1702552, 1200581, 1299637, 1326099, 1705174, 1694145, 1475048]",[1528400],[],1,1,0,1.0,1.0,1.0,1.0,1.0
8361,"Can you show me other research studies that have explored spatial control of inhomogeneous broadening to modify the properties of quantum well structures using ion irradiation, similar to what's covered in ""Ion-beam-assisted spatial modulation of inhomogeneous broadening of a quantum well resonance: excitonic diffraction grating""?","[1683791, 1865413, 1371138, 1187135, 1375450, 1869142, 1363190, 1470992, 1655686, 1733533, 1264556, 1465303, 1382632, 1434410, 1823107, 1560815, 1567744, 1456409, 1272858, 1419579]","[1522539, 1865413, 1187135]",[1522539],3,2,1,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5
7502,Are there any research articles or publications affiliated with Core Laboratories exploring the impact of stress on magnetic characteristics in the context of magnetic circuits?,"[1321544, 1399094, 1561020, 1728216, 1650488, 1522365, 1515749, 1560442, 1612730, 1288505, 1186478, 1417845, 1778495, 1790122, 1699322, 1310872, 1237668, 1775064, 1789609, 1325095]",[1321544],[],1,1,0,1.0,1.0,1.0,1.0,1.0
6531,"Can you locate articles with a common co-author to ""Point contact spectroscopy of Nb3Sn crystals: Evidence of a CDW gap related to the martensitic transition"", which also explore superconducting properties under high pressure circumstances in a similar field of study?","[1329528, 1201292, 1618984, 1472797, 1841687, 1215201, 1846410, 1496213, 1528132, 1806838, 1805986, 1836852, 1705010, 1644985, 1724226, 1514210, 1225828, 1445904, 1521284, 1704338]",[1325187],[1325187],1,0,1,0.0,0.0,0.0,0.0,0.0
3101,"Can you show me the papers that the ""InAs/GaSb superlattice interband cascade light emitting diodes with high output power and high wall-plug efficiency"" cites which also exhibit high-temperature ICIP performance as described and utilized in this paper?","[1861708, 1591058, 1733383, 1680529, 1452398, 1718675, 1804324, 1201011, 1749270, 1617178, 1730160, 1515172, 1733116, 1769212, 1549357, 1428151, 1641969, 1477055, 1232618, 1729755]","[1482144, 1772481, 1193386, 1452398, 1718675]","[1482144, 1772481, 1193386]",5,2,3,0.4,0.4,0.0,1.0,0.2
9412,What are some publications by the Research Council of Norway that discuss the capabilities of the Timepix3 detector?,"[1792207, 1371894, 1717678, 1841761, 1757319, 1792307, 1847048, 1656841, 1705893, 1807564, 1824813, 1469543, 1652767, 1833951, 1831164, 1359849, 1610032, 1779214, 1238784, 1858901]",[1656841],[],1,1,0,1.0,1.0,0.0,0.0,0.125
12017,"Search for publications co-authored by one of the authors of ""Astrophysical Rates for Explosive Nucleosynthesis: Stellar and Laboratory Rates for Exotic Nuclei"" that are within the realm of astrophysics or nuclear physics and include discussions on the configuration of fission reaction chambers for investigating nuclear reactions.","[1424800, 1454462, 1384323, 1237761, 1251909, 1608951, 1554692, 1366659, 1671367, 1597864, 1568804, 1623750, 1728942, 1253328, 1790092, 1311826, 1699401, 1678076, 1232341, 1273963]","[1608952, 1264355, 1331695, 1466832, 1601684, 1659926, 1487512, 1574396, 1615838]","[1608952, 1264355, 1331695, 1466832, 1601684, 1659926, 1487512, 1574396, 1615838]",9,0,9,0.0,0.0,0.0,0.0,0.0
290,"What research papers investigating high-temperature diode performance have cited the paper ""The Effect of Light Ion Irradiation on 4H-SiC MPS Power Diode Characteristics: Experiment and Simulation"", or have been cited by it?","[1269931, 1734546, 1316772, 1485593, 1193458, 1787213, 1531969, 1675611, 1596056, 1652861, 1525022, 1445621, 1636573, 1629650, 1381235, 1741615, 1426880, 1792879, 1462381, 1710219]","[1629650, 1636573]",[],2,2,0,1.0,1.0,0.0,0.0,0.07692307692307693
12097,"Are there any papers with a shared authorship on ""Ploughing friction on wet and dry sand"", within the same research domain, that also explore the turbulence structure in complex fluids?","[1837802, 1598185, 1278353, 1381056, 1531347, 1260880, 1735803, 1328681, 1677061, 1438900, 1363018, 1206934, 1665844, 1476250, 1833950, 1561422, 1232481, 1398155, 1457179, 1291104]","[1598185, 1454075]",[1454075],2,1,1,0.5,0.5,0.0,1.0,0.5
6870,Could you find me the publications written by Zi-Yu Chen that delve into the experimental results of laser wakefield acceleration?,"[1687234, 1799453, 1219092, 1240061, 1282860, 1704103, 1816137, 1284046, 1466864, 1638111, 1687038, 1701110, 1359094, 1798692, 1316500, 1650827, 1582703, 1689546, 1262351, 1598474]","[1491648, 1185632, 1447781]","[1491648, 1185632, 1447781]",3,0,3,0.0,0.0,0.0,0.0,0.0
2597,"Are there any studies from the University of Louisiana at Monroe exploring the field of Mesoscale convective complex, particularly those comparing observed and simulated storm profiles?","[1738569, 1590490, 1393156, 1725045, 1408997, 1348024, 1767579, 1650023, 1449980, 1465536, 1329253, 1654254, 1662479, 1615191, 1754278, 1571140, 1295935, 1476090, 1348436, 1758870]",[1408997],[],1,1,0,1.0,1.0,0.0,1.0,0.2
7878,Publications by Northern Research Institute on radar imaging of auroral phenomena,"[1192990, 1421021, 1424448, 1706916, 1197906, 1193950, 1678739, 1348989, 1285230, 1203439, 1464473, 1241544, 1570135, 1209682, 1408351, 1699234, 1497547, 1648059, 1538219, 1777498]","[1209682, 1377055]",[1377055],2,1,1,0.5,0.5,0.0,0.0,0.07142857142857142
789,"Show me the papers written by co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls' that focus on the use of tapered scintillator arrays for resolution enhancement.","[1451019, 1403987, 1458680, 1480636, 1615518, 1516275, 1543067, 1562594, 1471164, 1506776, 1284252, 1324034, 1654940, 1491043, 1602403, 1458144, 1563127, 1853708, 1462076, 1734648]","[1458144, 1458680, 1654940]",[],3,3,0,1.0,1.0,0.0,1.0,0.3333333333333333
12884,Show articles by Jeng-Lung Chen on enhancing thermoelectric performance with indium doping.,"[1213866, 1707973, 1485768, 1261626, 1412390, 1715262, 1814491, 1801081, 1366145, 1258837, 1444644, 1669192, 1392801, 1681226, 1451926, 1480758, 1172886, 1243452, 1754271, 1476323]",[1213866],[],1,1,0,1.0,1.0,1.0,1.0,1.0
4082,"Can you find other papers that explore the analog performance aspects of tunnel field-effect transistors and have either cited or been referenced by the study titled ""Impact of the NW-TFET Diameter on the Efficiency and the Intrinsic Voltage Gain From a Conduction Regime Perspective""?","[1676537, 1604481, 1328936, 1665063, 1728391, 1714733, 1745499, 1481025, 1727730, 1492125, 1614995, 1640716, 1621484, 1380866, 1653782, 1319558, 1772947, 1302517, 1649689, 1625174]","[1604481, 1665063, 1346510, 1516049, 1208697]","[1516049, 1208697, 1346510]",5,2,3,0.4,0.4,0.0,1.0,0.5
12107,"Show me articles on Arxiv related to the Mass-Luminosity relationship, focusing on studies that estimate stellar mass and age.","[1357565, 1234929, 1583894, 1803141, 1425115, 1348707, 1351480, 1809755, 1747185, 1206997, 1246374, 1520924, 1208004, 1533432, 1785735, 1589636, 1599671, 1593572, 1337918, 1410547]","[1357565, 1558631]",[1558631],2,1,1,0.5,0.5,1.0,1.0,1.0
4648,"Are there any research papers from Kasetsart University on graphene plasmons, specifically tuning their infrared emission in the context of Graphene nanoribbons?","[1404651, 1589818, 1709334, 1656988, 1766707, 1631965, 1642636, 1789341, 1640941, 1181145, 1224995, 1232105, 1750751, 1708753, 1233186, 1333011, 1663645, 1732388, 1752451, 1850990]",[1631965],[],1,1,0,1.0,1.0,0.0,0.0,0.16666666666666666
6795,"Could you search for the papers discussing the effects of interface width that were referenced in the study ""Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures""?","[1430551, 1278353, 1849269, 1496648, 1396598, 1325517, 1463698, 1346362, 1177484, 1731046, 1330248, 1828213, 1499002, 1448744, 1695567, 1384036, 1371652, 1645165, 1484387, 1173024]",[1216406],[1216406],1,0,1,0.0,0.0,0.0,0.0,0.0
4758,"Which publications examining the regulation of droplet evaporation have been referenced in the study titled ""Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates""?","[1508132, 1747109, 1285382, 1326476, 1661166, 1779470, 1497174, 1329456, 1179570, 1398099, 1378138, 1806537, 1710646, 1409450, 1719381, 1488374, 1271257, 1804530, 1801902, 1563165]",[1246706],[1246706],1,0,1,0.0,0.0,0.0,0.0,0.0
4274,"What are the papers that explore solutions to naturalness without involving weak-scale dynamics and have either cited the paper ""Solving the Hierarchy Problem Discretely"" or have been cited by it?","[1796928, 1565136, 1807976, 1451059, 1403422, 1613139, 1601831, 1866063, 1522256, 1446539, 1599514, 1865879, 1352778, 1515171, 1475464, 1212899, 1843681, 1540416, 1677561, 1629471]",[1560140],[1560140],1,0,1,0.0,0.0,0.0,0.0,0.0
12327,Looking for papers affiliated with Barry University discussing the influence of axion emission on massive stellar explosions within the realm of Neutrino detectors.,"[1681949, 1698799, 1652469, 1223372, 1824851, 1572466, 1366659, 1541087, 1642797, 1590905, 1766484, 1339727, 1284736, 1588200, 1770320, 1567699, 1535532, 1803441, 1465638, 1582247]",[1681949],[],1,1,0,1.0,1.0,1.0,1.0,1.0
3875,"Could you find 2014 or older papers in the Snowball Earth field, focusing on high obliquity climate discussions and how orbital variations might have influenced glaciation during those times?","[1776883, 1402944, 1235338, 1301805, 1664761, 1561841, 1187199, 1663806, 1494590, 1816546, 1809048, 1310189, 1274797, 1609467, 1233177, 1299601, 1504799, 1776093, 1491673, 1336288]",[1402944],[],1,1,0,1.0,1.0,0.0,1.0,0.5
9682,"Can you find research papers that probe into the mesophase behavior of homologous series of substituted phenyl azobenzoate compounds and are referenced in the study titled ""Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials""?","[1859544, 1845529, 1215214, 1697166, 1518497, 1506511, 1739850, 1860697, 1322121, 1603738, 1816587, 1534939, 1583008, 1354647, 1698560, 1608957, 1498745, 1851386, 1387612, 1425114]","[1583008, 1518497, 1698560, 1322121, 1816587, 1215214, 1506511, 1471953, 1845529, 1603738, 1777211, 1608957]","[1471953, 1777211]",12,10,2,0.8333333333333334,0.8333333333333334,0.0,1.0,0.5
5360,Are there any Physics papers related to PGi that improve emission power?,"[1296849, 1820320, 1191440, 1181258, 1836692, 1413398, 1653399, 1340834, 1372670, 1312932, 1686536, 1187191, 1300590, 1799009, 1342015, 1184504, 1355789, 1680704, 1547418, 1645363]",[1232888],[1232888],1,0,1,0.0,0.0,0.0,0.0,0.0
5921,"Could you find recent papers, preferably from the last 5 years, which discuss the creation and characteristics of liquid crystals containing the heterocyclic ring of 1,2,3-Triazole? I am specifically keen on studies that investigate their utility in applications like LCD technology.","[1398353, 1596639, 1495786, 1189693, 1760994, 1339382, 1852515, 1233072, 1287174, 1232832, 1465173, 1619713, 1800746, 1790089, 1286449, 1748250, 1586901, 1627752, 1734244, 1279085]","[1495786, 1823723, 1578636, 1379026, 1200722]","[1379026, 1823723, 1578636, 1200722]",5,1,4,0.2,0.2,0.0,1.0,0.3333333333333333
11910,"I'm looking for papers in the field of condensation heat transfer that have a common author with ""Visualization on flow patterns during condensation of R410A in a vertical rectangular channel"" and discuss topics like evaporating momentum and the effects of shear forces on flow patterns.","[1373727, 1801946, 1770563, 1475497, 1665666, 1757810, 1805193, 1494709, 1850500, 1463453, 1453027, 1178323, 1488395, 1534195, 1778175, 1825246, 1476879, 1540247, 1659074, 1654564]",[1509283],[1509283],1,0,1,0.0,0.0,0.0,0.0,0.0
1576,Find papers authored by the same researchers as 'Thermotropic and lyotropic liquid crystalline phases of Guerbet branched-chain -D-glucosides' that explore the link between molecular structure and liquid crystalline properties.,"[1570958, 1400722, 1379154, 1742997, 1827241, 1853768, 1871043, 1551959, 1559940, 1749294, 1177602, 1482291, 1494160, 1413558, 1756172, 1835755, 1256407, 1501997, 1735071, 1321125]","[1836037, 1225672, 1555340, 1570958, 1494160, 1400722, 1551959, 1679357]","[1225672, 1679357, 1555340, 1836037]",8,4,4,0.5,0.5,1.0,1.0,1.0
5835,Show me papers by J. C. Jung about silicon nanowire-based flexible inverters.,"[1438311, 1302517, 1586374, 1336950, 1178509, 1316768, 1511958, 1808878, 1746615, 1557158, 1408832, 1348567, 1453264, 1253697, 1329797, 1662190, 1615073, 1371702, 1577480, 1228432]",[1302517],[],1,1,0,1.0,1.0,0.0,1.0,0.5
569,Which publications on Arxiv featuring University of Wasit scholars explore the topic of heat transfer in condensation processes?,"[1346149, 1856571, 1726988, 1416373, 1179842, 1272911, 1741520, 1316068, 1858033, 1495576, 1255698, 1805058, 1463453, 1830800, 1400881, 1536097, 1654564, 1451585, 1488395, 1792369]","[1520552, 1676419, 1530599]","[1520552, 1676419, 1530599]",3,0,3,0.0,0.0,0.0,0.0,0.0
1761,Show me studies related to enhancing the brightness of radiation in Optical Processes.,"[1476439, 1177374, 1508456, 1789430, 1539570, 1299941, 1185126, 1258309, 1804944, 1655191, 1612607, 1658140, 1567789, 1386685, 1349754, 1589861, 1309127, 1326327, 1559175, 1330689]",[1476439],[],1,1,0,1.0,1.0,1.0,1.0,1.0
2819,"Locate articles that share an author with 'Seasonal behavior of the CO2 gas exchange process in the “atmosphere-water” system of littoral zone of Southern Baikal. 3. Autumn', investigate the optical properties of smoke haze, and also pertain to the research area of atmospheric chemistry and air pollution.","[1400639, 1690474, 1656238, 1355672, 1238369, 1183542, 1256189, 1872224, 1835914, 1406301, 1466736, 1277474, 1784619, 1634024, 1460223, 1523485, 1648381, 1621757, 1180749, 1391216]","[1362874, 1800171, 1419548]","[1362874, 1800171, 1419548]",3,0,3,0.0,0.0,0.0,0.0,0.0
12491,"Can you find more papers from the co-authors of ""Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron""? I would like to focus on those discussing upcoming particle collider ventures.","[1662310, 1614551, 1804483, 1353628, 1359133, 1349735, 1391582, 1610053, 1585757, 1569481, 1674874, 1355775, 1783963, 1262292, 1720719, 1186735, 1553678, 1547642, 1721724, 1685453]","[1596064, 1872965, 1869896, 1469000, 1862444, 1864143, 1861558, 1845436]","[1596064, 1872965, 1869896, 1469000, 1862444, 1864143, 1861558, 1845436]",8,0,8,0.0,0.0,0.0,0.0,0.0
7797,"Show me papers that have at least one author in common with ""Tunneling of two interacting atoms from excited states"" and explore the topic of tunneling in cold interacting atoms, ideally within the same discipline as the original study.","[1866896, 1314752, 1277824, 1189730, 1314282, 1197634, 1266391, 1396600, 1726259, 1306964, 1544736, 1454525, 1323421, 1441161, 1639841, 1569660, 1675594, 1635063, 1709562, 1422094]",[1866896],[],1,1,0,1.0,1.0,1.0,1.0,1.0
1190,Search for publications by Jin Hong-zhen on methods for generating beams.,"[1243682, 1784218, 1744365, 1775297, 1502097, 1521079, 1449212, 1468215, 1243668, 1336175, 1235266, 1468327, 1419726, 1424362, 1332561, 1643346, 1281623, 1384559, 1184504, 1242241]","[1192176, 1714737]","[1192176, 1714737]",2,0,2,0.0,0.0,0.0,0.0,0.0
10875,"Show me papers on low-temperature phenomena authored by the co-authors of the study ""Measurement of thermal conductivity and specific heat by impedance spectroscopy of Bi2Te3 thermoelectric element"".","[1855468, 1823026, 1716597, 1475313, 1554033, 1225133, 1267881, 1712514, 1234751, 1336556, 1172905, 1458512, 1589005, 1255207, 1842293, 1617183, 1194767, 1511099, 1535618, 1475299]","[1526662, 1725066, 1355694, 1464912, 1462970]","[1526662, 1725066, 1355694, 1464912, 1462970]",5,0,5,0.0,0.0,0.0,0.0,0.0
