q_id,q_string,top_20_vss_array,ground_truths_array,ground_truths_missed_array,total_answers,retrieved_count,missed_count,recall@20,recall@50,hit@1,hit@5,mrr
514,What tennis string set can I try that feels like the classic synthetic gut but has new features such as enhanced stringbed responsiveness?,"[64813, 86078, 38395, 3107, 134095, 300667, 136896, 42218, 40768, 576537, 17474, 206018, 114633, 513554, 32234, 107975, 513557, 569492, 538085, 759999, 716158, 569500, 145884, 198116, 198133, 198121, 95386, 121632, 497027, 760002, 513560, 86079, 17496, 40175, 86075, 58076, 171475, 850946, 206025, 787883, 300666, 65441, 58079, 67864, 727731, 208169, 513548, 603766, 443401, 440020]","[7458, 7451]","[7458, 7451]",2,0,2,0.0,0.0,0.0,0.0,0.0
166,Can you suggest an Australian saddle with a rawhide braided horn suitable for a quarterhorse with a wider tree?,"[2418, 132819, 2420, 467988, 669264, 132350, 107888, 245065, 440286, 404577, 409066, 467970, 224285, 454061, 190665, 236500, 801393, 404576, 165328, 669265, 407153, 474260, 485031, 918321, 336136, 669287, 663443, 134997, 201978, 843173, 430816, 217264, 25443, 753983, 910689, 674755, 132990, 743976, 3084, 417794, 131950, 89004, 711687, 753986, 446199, 771122, 417795, 133547, 750065, 165339]","[2418, 2420]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
6604,"Is there an adjustable, comfortable cotton twill cap available that commemorates the San Francisco Giants' 2014 World Series victory?","[193397, 192823, 192822, 374784, 375073, 192824, 661572, 192826, 661573, 497759, 127741, 668072, 886333, 666691, 948176, 190290, 383435, 674084, 326502, 930736, 930731, 930733, 734760, 191116, 64288, 228926, 653128, 665595, 665598, 143718, 193121, 954663, 234040, 367285, 192833, 665620, 385739, 357591, 566162, 367278, 700454, 385433, 832659, 188058, 664456, 373087, 236354, 234024, 192850, 195256]","[666691, 661572, 661573, 668908, 536044, 665616, 367346, 370457]","[668908, 536044, 665616, 367346, 370457]",8,3,5,0.375,0.375,0.0,0.0,0.14285714285714285
3525,"Looking for large basketball crew socks similar to Nike Lebron Elite Basketball Crew Socks, suitable for someone with sensory issues. Any recommendations?","[576344, 320810, 634952, 389991, 524506, 544281, 426446, 317501, 244222, 644072, 864611, 787197, 708763, 711562, 594405, 243417, 389985, 547524, 592835, 135885, 562612, 692933, 320818, 529936, 389980, 389987, 268634, 244221, 540418, 390001, 587014, 798047, 755307, 574060, 578111, 610541, 300009, 617698, 389999, 595425, 711561, 389998, 451271, 678127, 432478, 540419, 663779, 904486, 627564, 128033]",[320810],[],1,1,0,1.0,1.0,0.0,1.0,0.5
1899,"Looking for a Flair Hair novelty visor that's both hilarious and easy to maintain. It should be fun to wear at concerts and festivals, but not uncomfortable.","[162957, 714820, 714851, 714845, 383196, 411322, 433690, 714847, 115165, 883157, 379018, 714853, 140618, 140627, 411049, 660452, 127955, 878489, 162966, 199214, 412299, 379006, 379012, 714819, 379004, 379015, 757569, 705104, 379003, 433686, 379011, 379010, 744379, 441629, 379008, 125817, 660450, 633532, 505200, 379007, 671955, 612719, 714850, 379001, 742735, 198320, 429621, 422027, 478883, 522972]","[140627, 162957]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
4166,"Can you find me a top-rated bike trailer that's easy to assemble, has a sturdy parking brake, and ideally comes with a water-resistant all-weather cover?","[349843, 262030, 448152, 115467, 697250, 124758, 303984, 884330, 129723, 885594, 176866, 117953, 467325, 600924, 469805, 43777, 115469, 541065, 147453, 139303, 692, 73589, 923830, 330509, 791353, 933319, 443341, 191146, 115464, 901744, 44045, 16696, 34951, 16745, 90672, 379632, 627499, 901737, 776210, 34955, 597335, 469801, 321798, 563625, 249380, 26223, 830343, 901732, 563715, 881468]","[40897, 247073, 733573, 830343, 396109, 86830, 621263, 442702, 349843, 240052, 490036, 530813, 401759]","[40897, 247073, 733573, 396109, 86830, 621263, 442702, 240052, 490036, 530813, 401759]",13,2,11,0.15384615384615385,0.15384615384615385,1.0,1.0,1.0
3122,What other swimming goggles can I pair with my Arena Cobra Ultra Swim Goggles for indoor swimming? I need to find an alternative as the current pair isn't meeting my needs. Any recommendations?,"[726210, 726218, 492734, 333379, 186983, 201415, 295537, 201419, 178040, 524316, 36827, 275938, 295538, 864009, 488717, 747276, 85903, 168528, 85905, 786563, 295549, 292312, 295540, 695753, 153753, 54719, 153749, 168525, 463081, 201417, 54720, 63942, 49643, 295542, 776687, 747277, 104619, 641980, 345436, 381017, 273731, 54714, 922413, 760012, 197656, 54713, 498543, 211817, 453119, 33400]","[726218, 275938, 270314]",[270314],3,2,1,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5
5800,Looking for high-end PU material boxing gloves with a comfortable fit and excellent performance. Should they also have triple density foam for optimal shock absorption?,"[145657, 335805, 373892, 705698, 674163, 889723, 8287, 30667, 88502, 705705, 410941, 290687, 221617, 665250, 925588, 145540, 145536, 954298, 762925, 316651, 858099, 295044, 536932, 69132, 356371, 98492, 514952, 611704, 817832, 270447, 702698, 98514, 384145, 145546, 602699, 190726, 261629, 241261, 573199, 754962, 896123, 670512, 193302, 602685, 423947, 560301, 722254, 285494, 889232, 906787]","[918459, 571879, 411466, 658611, 875640, 145657, 410941, 335805, 290687]","[571879, 411466, 658611, 875640, 918459]",9,4,5,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0
3211,Are there any all-mountain Blue House skis known for their exceptional turning capability?,"[284728, 467298, 443537, 342336, 656147, 708193, 281813, 650384, 903841, 460999, 487942, 546921, 450595, 822836, 633415, 280090, 719835, 817801, 470034, 927436, 617385, 451805, 461000, 493850, 451814, 900502, 324038, 617391, 266005, 452096, 264268, 818435, 649229, 547115, 257254, 766706, 729787, 943073, 927458, 487953, 720306, 807658, 802708, 882831, 472167, 280915, 751188, 481446, 613142, 717531]",[284728],[],1,1,0,1.0,1.0,1.0,1.0,1.0
161,Are there any javelins designed by elite athletes that meet the 2006 NFHS & IAAF standards?,"[335420, 5538, 2375, 294528, 80177, 215662, 294531, 335409, 61530, 2380, 294530, 940835, 288256, 886878, 462321, 892082, 886888, 218815, 462314, 462325, 879842, 512295, 193678, 193687, 288279, 466478, 886861, 186050, 302160, 288194, 892132, 452829, 462315, 392745, 461263, 25871, 288200, 218813, 400831, 885223, 34630, 879838, 879837, 54064, 430034, 512194, 843101, 426576, 558168, 860467]","[335409, 335420, 2380, 2375]",[],4,4,0,1.0,1.0,1.0,1.0,1.0
1330,Is there a Health Hoop hula hoop that is suitable for both adults and children?,"[427663, 78628, 788292, 935796, 549798, 165264, 240232, 105098, 199558, 91249, 469693, 199530, 935998, 458298, 90761, 641904, 380719, 509281, 846517, 840871, 221943, 853128, 90723, 153371, 731786, 499134, 622116, 400677, 596224, 837279, 499303, 271030, 837273, 499164, 793196, 646998, 499144, 878858, 793205, 594872, 864767, 946811, 860115, 893488, 403292, 776793, 622111, 499304, 933440, 617459]","[78628, 893510, 893515, 893488, 837273, 837279]","[893515, 893510]",6,4,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5
265,What's a good medium-sized camouflage rucksack suitable for hiking and camping activities?,"[852128, 654285, 942775, 3961, 565737, 519034, 756008, 767400, 792390, 533693, 686905, 786950, 814787, 932967, 753547, 890864, 609401, 255022, 561285, 859913, 850065, 915223, 440284, 846221, 748935, 583225, 728335, 792394, 764784, 771045, 760145, 924534, 720834, 141092, 771019, 477923, 789555, 748881, 210589, 878749, 750740, 579559, 796856, 349907, 675473, 775658, 809768, 792401, 234288, 657917]","[867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034]","[867744, 692071, 891659, 771023, 903889, 771034]",8,2,6,0.25,0.25,0.0,1.0,0.25
2590,"Looking for Simms fishing shoes that are completely waterproof and suitable for party wear. They must have a bigger toe box, as I had issues with tight toe areas in the past.","[218306, 107694, 218308, 527232, 204037, 527234, 58022, 326242, 475713, 299021, 527235, 85638, 527233, 240663, 527230, 690430, 142419, 535496, 298246, 107679, 527226, 475715, 102547, 764909, 111502, 108375, 101653, 256473, 599686, 798311, 107676, 722819, 599692, 204339, 305151, 599688, 41314, 448249, 224636, 892948, 548422, 690425, 764906, 341620, 764911, 429635, 527243, 431730, 583925, 399162]",[218306],[],1,1,0,1.0,1.0,1.0,1.0,1.0
4664,"Are there any easy-to-use EWG weighted fishing hooks that are suitable for both experienced and beginner anglers? Ideally, they should come in a pack of 5.","[451160, 451170, 791179, 522056, 138614, 62858, 162954, 149464, 56508, 180548, 542908, 846229, 700025, 278329, 158789, 588022, 326210, 563269, 484943, 484871, 408114, 719167, 278327, 332133, 944168, 436605, 588027, 791148, 650747, 244737, 17775, 715109, 65815, 715105, 139450, 180150, 394421, 7044, 541151, 358293, 524739, 715108, 874255, 429904, 287014, 557137, 139518, 813749, 854665, 331779]","[159232, 451170, 791148, 498319, 512596, 451160]","[159232, 512596, 498319]",6,3,3,0.5,0.5,1.0,1.0,1.0
2099,"Can you help me find a retro-styled handbag with an MLB team theme, made from sporty, perforated PVC fabric?","[221400, 290719, 221394, 162381, 413015, 285436, 290703, 667730, 221396, 380819, 735207, 222725, 433685, 433671, 87610, 422913, 143374, 735226, 714645, 222723, 268042, 701623, 162316, 327259, 433645, 302246, 221414, 174173, 222732, 948573, 192220, 333678, 222724, 222726, 362118, 266616, 343871, 438758, 266618, 333656, 637764, 429623, 567468, 30669, 106295, 266608, 162603, 333669, 290706, 370127]","[422913, 221414, 162316, 162381, 290703, 221394, 221400, 176087, 433656, 290719]","[433656, 176087]",10,8,2,0.8,0.8,1.0,1.0,1.0
402,Is there a gun lubricant similar to the Slip 2000 Gun Lube 16oz. Trigger Spray that also performs well in various environments?,"[284319, 5834, 284307, 282643, 284395, 284365, 284342, 282639, 149252, 284358, 284357, 284350, 284332, 554756, 149235, 284355, 149254, 284323, 525243, 589045, 554759, 403152, 589041, 350250, 651732, 104245, 186547, 101758, 636353, 651707, 683148, 492044, 55302, 25939, 59335, 542798, 57850, 410182, 3460, 89331, 433267, 589044, 525242, 589043, 402480, 325409, 520431, 886196, 446063, 57797]","[141634, 284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350]",[141634],14,13,1,0.9285714285714286,0.9285714285714286,0.0,1.0,0.5
7366,"Looking for customizable silicone pint glasses in multiple sizes and designs. They need to be dishwasher and microwave safe, as I am considering these as potential presents for friends.","[837864, 688580, 690129, 690126, 743223, 743215, 743218, 688581, 743214, 758634, 688576, 753195, 753184, 753188, 753183, 743220, 688571, 240590, 753182, 688569, 743219, 666926, 863194, 953213, 239998, 863203, 842526, 751173, 863197, 808985, 889628, 231396, 273197, 245407, 863205, 671487, 294683, 239256, 867385, 465954, 755876, 446326, 816320, 231382, 247727, 247734, 446368, 446316, 385156, 446355]","[753182, 753183, 753188, 286244, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571, 688576, 688580, 688581, 847046, 690126, 690129, 837864]","[286244, 847046]",19,17,2,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0
8534,"Sure, I need a pool, billiards, and snooker cue rest set with a smooth finish to protect both cues and the table cloth. It should have a threaded end to attach to a pole. Can you recommend one?","[350347, 656170, 787406, 890052, 326160, 126756, 230641, 253439, 126750, 126749, 711212, 126748, 326171, 642638, 126752, 311684, 151555, 860235, 90756, 90765, 248637, 444148, 58847, 90760, 255964, 830795, 369165, 142383, 126747, 292133, 420196, 932734, 623977, 860229, 828365, 292760, 444962, 72294, 313276, 426651, 426657, 444160, 311699, 507126, 588011, 70236, 811812, 511173, 382473, 828647]","[890052, 427581, 439134]","[427581, 439134]",3,1,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.25
4556,"Is there a Traser watch model that's durable, less bulky, and comes with a scratch-resistant sapphire crystal face and a minimum 3-year warranty?","[138336, 440408, 137250, 152113, 396227, 56337, 282075, 281648, 370592, 228828, 197022, 137249, 187868, 348719, 348720, 116826, 10469, 90867, 200094, 178074, 48012, 68032, 200436, 552884, 96218, 96754, 525904, 533496, 343210, 167232, 10836, 178064, 19571, 209690, 10514, 59445, 14099, 86218, 19576, 104979, 200095, 19579, 586404, 137251, 200091, 59510, 589350, 152107, 134444, 150351]","[440408, 228828, 138336]",[],3,3,0,1.0,1.0,1.0,1.0,1.0
1846,Searching for an MLB team logo crystal ring set with combined width of approximately half an inch. It's important that the rings prominently feature my preferred team's logo. Can you assist?,"[144834, 148354, 148348, 134103, 134100, 143420, 386261, 304609, 148351, 143569, 91382, 91369, 148377, 91381, 91387, 145326, 148338, 374271, 148339, 894863, 91365, 109369, 148336, 148369, 148356, 91374, 374261, 148358, 91368, 109413, 894861, 112996, 143523, 109352, 386251, 457803, 47431, 928822, 168325, 363105, 272739, 457797, 475898, 454009, 475910, 168323, 148349, 109427, 451682, 109370]","[148354, 144834, 143420, 134100, 134103, 148348]",[],6,6,0,1.0,1.0,1.0,1.0,1.0
6793,Looking for a Baleaf cycling jersey with UPF sun protection to shield my skin from harmful sun rays during my rides.,"[938886, 685227, 685216, 952137, 685221, 685214, 685232, 685212, 685218, 685229, 685210, 685208, 685222, 685211, 685226, 685233, 685209, 916809, 685220, 685228, 599961, 943855, 456559, 599991, 599977, 685207, 936434, 685223, 530278, 530275, 685217, 599966, 599975, 599981, 599995, 775782, 888118, 916778, 685213, 669691, 135514, 685215, 922785, 466533, 456561, 599955, 756671, 456594, 456566, 727040]","[685207, 685208, 685209, 685211, 685212, 685214, 685215, 685216, 685217, 685218, 685220, 685221, 685222, 685223, 685226, 685227, 685228, 685229, 685232, 685233]",[],20,20,0,1.0,1.0,0.0,1.0,0.5
1279,Could you recommend a bamboo longboard skateboard from Blank Skateboards?,"[543467, 72897, 543469, 874575, 417336, 162023, 874582, 874580, 543820, 461464, 544315, 834356, 643569, 218228, 874578, 543468, 287554, 218219, 412021, 511453, 543472, 638888, 892741, 222388, 308997, 286436, 339629, 874574, 445232, 156228, 412018, 511446, 373016, 625285, 286439, 332858, 745479, 286435, 412029, 295309, 651267, 607955, 543456, 373019, 396217, 282277, 543455, 355780, 424824, 252954]",[72897],[],1,1,0,1.0,1.0,0.0,1.0,0.5
4646,"Looking for a premium leather gun holster that offers a snug fit, comfort for carrying, and is often viewed alongside the Holster with Magazine Pouch Fits Bersa Thunder 380 & Concealed Carry?","[72326, 331107, 473759, 450397, 429047, 497048, 452454, 450215, 473792, 424329, 424689, 451836, 529967, 497077, 389535, 133808, 66782, 367015, 489146, 758296, 253920, 449413, 769275, 529985, 698579, 522338, 185608, 584083, 610057, 452397, 95333, 540324, 517556, 455591, 586266, 449001, 698583, 796213, 584062, 954097, 449464, 698722, 768317, 452366, 873666, 613998, 471854, 369844, 9894, 372871]","[465280, 229185, 698722, 57121, 454372, 83591, 449001, 121097, 133808, 354931, 497077, 237080, 586265]","[465280, 229185, 57121, 454372, 83591, 121097, 354931, 237080, 586265]",13,4,9,0.3076923076923077,0.3076923076923077,0.0,0.0,0.07142857142857142
2061,Can you suggest some high-quality badminton racquets with a BOX frame design?,"[399153, 158034, 485445, 823535, 473116, 32576, 246029, 823540, 569245, 536143, 598864, 384455, 177722, 124536, 301124, 633573, 75943, 820810, 244680, 29006, 738911, 817805, 567648, 817810, 373817, 942728, 246348, 26349, 875823, 205769, 14134, 224290, 921830, 399163, 825383, 806081, 738915, 136488, 419855, 172414, 183582, 643428, 835095, 921834, 2371, 246362, 647019, 77390, 118070, 553977]","[279684, 577031, 586408, 817805, 399153, 158034, 247544, 310909, 110623]","[279684, 577031, 586408, 247544, 310909, 110623]",9,3,6,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
5623,"What's the best summer hoof gel that dries quickly and doesn't attract dirt? I typically pair this with Effol Winter Hoof Gel, so any similar recommendations would be appreciated.","[554494, 554491, 547900, 880550, 624361, 80220, 24566, 118925, 523807, 554486, 624935, 624351, 339965, 24525, 288338, 14175, 10404, 126855, 131457, 46985, 214224, 575499, 240417, 561421, 458835, 240409, 267457, 400764, 543742, 523792, 734009, 373776, 24590, 44008, 95472, 551052, 164146, 80239, 50762, 126850, 11745, 24472, 586362, 561419, 256113, 24450, 43634, 240413, 24503, 187768]",[554494],[],1,1,0,1.0,1.0,1.0,1.0,1.0
6295,"I'm looking for a bike frame pannier bag that comes with a headphone jack. My needs include it being able to securely hold my phone while also providing room for other items like wallet and keys. Size-wise, I'm aiming for something around 19.5 * 10 * 9cm. Ideally, the bag should have a sizable opening to ensure there's no hassle inserting and removing items, even when there's a headphone plugged in. Can you help me find such a product?","[584416, 725656, 397884, 448732, 902059, 790713, 822242, 299863, 944202, 745647, 952212, 813925, 726319, 842720, 571773, 625619, 620169, 790706, 574958, 650145, 802156, 934220, 354126, 835130, 470257, 806169, 354122, 627620, 757948, 810523, 462578, 666877, 905606, 405338, 585547, 619109, 892864, 754737, 475633, 590482, 925773, 744118, 470255, 527895, 735685, 810527, 475626, 361755, 585018, 810550]","[389824, 845507, 627620, 619109, 744134, 944202, 840330, 354126, 470255, 619729, 470257, 625619, 462578, 405338, 757948, 493181]","[389824, 845507, 744134, 840330, 619729, 493181]",16,10,6,0.625,0.625,0.0,0.0,0.1111111111111111
1236,Can you suggest some scope rings compatible with a 7MM Leupold scope? I'm interested in something similar to the high blue-gloss finish of the Ruger 90271 Scope Mount Ring.,"[67255, 66753, 67092, 1923, 22940, 698604, 41765, 67121, 66775, 41749, 131270, 131261, 94425, 67297, 1993, 1937, 124978, 640462, 408145, 75490, 66846, 38035, 6722, 883321, 67328, 67327, 131269, 130004, 408128, 61697, 1936, 640441, 37629, 1953, 94441, 3055, 41526, 1928, 10858, 41669, 41738, 134061, 67166, 5913, 87413, 94394, 921852, 4326, 15567, 307247]","[66848, 67297, 1987, 41765, 67166, 408145, 67218, 67092, 41749, 66648, 66846]","[66848, 66648, 67218, 1987]",11,7,4,0.6363636363636364,0.6363636363636364,0.0,1.0,0.3333333333333333
1944,Can you suggest an alkaline water cup that includes a shoulder bag and helps maintain the right body pH balance?,"[145574, 839047, 289439, 280719, 420039, 432720, 576738, 237998, 280355, 568347, 880999, 483544, 748381, 148849, 764217, 926220, 901153, 906258, 956675, 915043, 882085, 721478, 906259, 926223, 923651, 431750, 721475, 155042, 465336, 491237, 729813, 480205, 760549, 499598, 238416, 147970, 826699, 781458, 956676, 441996, 499602, 866905, 895563, 65117, 38023, 834782, 593196, 182666, 920662, 153059]","[280355, 145574, 880999, 368397, 280719, 432720, 568347, 289439]",[368397],8,7,1,0.875,0.875,1.0,1.0,1.0
7778,Looking for similar options to the Rubbermaid 14 oz. reusable refillable water bottles in pink and green that I've loved for my hiking trips. They should be handy and come with a finger loop for easy carrying. Any recommendations for a Rubbermaid water bottle set that's suitable for hiking?,"[824993, 677671, 902134, 650596, 152444, 418437, 676407, 497203, 696598, 683705, 802496, 418439, 612937, 443375, 799783, 930796, 778154, 930797, 309723, 451768, 901201, 623978, 578462, 418444, 640464, 900822, 465953, 844133, 146461, 677674, 782007, 946034, 801647, 423362, 108841, 939765, 719615, 318486, 753827, 327992, 741167, 318491, 792858, 902889, 361049, 942500, 901902, 451770, 602987, 866334]","[802496, 418437, 778154, 696598, 676407, 902134]",[],6,6,0,1.0,1.0,0.0,1.0,0.3333333333333333
2029,"Can you suggest a durable, premium plastic key holder that includes a keyring and comes in individual packaging?","[717605, 722760, 207204, 690289, 820366, 715567, 303822, 445844, 12004, 28563, 936730, 518647, 142858, 832183, 691133, 279241, 224430, 911307, 713366, 5841, 724236, 898443, 335483, 814089, 773015, 482017, 787973, 559230, 690294, 290100, 920584, 744290, 387757, 436074, 75781, 784753, 762035, 276008, 215273, 245918, 832185, 740568, 797026, 737835, 674656, 796037, 771455, 782335, 745793, 442442]","[731822, 154640, 42288, 889685, 689177]","[731822, 154640, 42288, 889685, 689177]",5,0,5,0.0,0.0,0.0,0.0,0.0
668,What other fishing lures are frequently viewed by customers who purchased the Rapala Ultra Lite Lure Kit?,"[269363, 268617, 323957, 153973, 276013, 760572, 362955, 139288, 5155, 362953, 361283, 75382, 252275, 3051, 102260, 361270, 362945, 156282, 422606, 2621, 606256, 268618, 11724, 102164, 350849, 334668, 762590, 359844, 894085, 899102, 606167, 758657, 94906, 22115, 2670, 140414, 289876, 80444, 62866, 714140, 366679, 805663, 916684, 102170, 102223, 846955, 421609, 326793, 2628, 326824]","[5767, 9672, 1869, 32754, 9653]","[5767, 9672, 1869, 32754, 9653]",5,0,5,0.0,0.0,0.0,0.0,0.0
2200,"Looking for a Tioga brand bicycle tire, can you assist?","[283492, 947758, 388791, 515927, 68757, 388796, 947750, 14423, 226108, 721187, 268277, 174366, 14481, 119531, 106835, 192854, 124060, 14554, 71583, 686911, 907566, 510306, 141323, 248859, 209911, 349989, 14534, 143703, 141379, 136511, 692431, 119528, 71605, 138421, 79965, 388767, 71608, 486146, 854867, 174369, 502520, 646783, 14388, 468844, 155863, 14345, 67670, 226183, 497553, 854854]",[174362],[174362],1,0,1,0.0,0.0,0.0,0.0,0.0
144,Can you suggest any golf swing trainers by ProActive Sports that are good for improving swing techniques and can be used indoors and outdoors? I've had positive past experiences with their products.,"[607811, 183819, 471009, 93438, 747406, 155671, 437171, 7972, 78560, 77441, 570381, 221770, 461353, 247861, 183832, 269596, 216451, 8679, 768731, 88396, 165314, 34196, 319634, 925388, 889303, 27874, 287431, 297998, 618942, 879295, 150299, 529171, 183820, 778250, 393954, 6166, 99981, 510685, 230845, 570970, 529167, 475343, 26128, 74337, 576062, 45519, 54974, 800052, 889282, 127559]","[2112, 607811, 221770, 2107, 2110]","[2112, 2107, 2110]",5,2,3,0.4,0.4,1.0,1.0,1.0
5998,Looking for a standout NCAA Arkansas Razorbacks Car Tag. It should have laser-cut acrylic detailing. Any suggestions?,"[439174, 577251, 600954, 594790, 712116, 738231, 741734, 232718, 120276, 701980, 629582, 42457, 594807, 470874, 44567, 678772, 209065, 174118, 120162, 947278, 110226, 91442, 370418, 594805, 561968, 406087, 423922, 791575, 574694, 201023, 780754, 733561, 601439, 105823, 337695, 826939, 479098, 174059, 120298, 555505, 478731, 151302, 238072, 484254, 430603, 634074, 28899, 475121, 842507, 711233]","[712116, 594807]",[],2,2,0,1.0,1.0,0.0,1.0,0.2
8468,Looking for Zhun Gao outdoor climbing carabiners set with versatile functionality to be used as a handle or hanger. Need to ensure it's a set and not a single piece.,"[882870, 761855, 844316, 770256, 844876, 522964, 875490, 718430, 672115, 690527, 951858, 690137, 946696, 793429, 655631, 546138, 863395, 721894, 656640, 868734, 669878, 895033, 318750, 844900, 504242, 647446, 440836, 703735, 752972, 244729, 868722, 676194, 533393, 744255, 633006, 868731, 922228, 553352, 723720, 684370, 767475, 872751, 736304, 802294, 846299, 553399, 817006, 427454, 812842, 581893]",[882870],[],1,1,0,1.0,1.0,1.0,1.0,1.0
3229,"Looking for a high-quality, easy to assemble sword stand about 14 inches in height and 3 inches wide. Not interested in low-quality or inexpensive options.","[539954, 396964, 119789, 21235, 205694, 88272, 21278, 362637, 45202, 9133, 286499, 289284, 523306, 300538, 626771, 542383, 45201, 226485, 362694, 14276, 286498, 77709, 131366, 45203, 20549, 698200, 41286, 478793, 11380, 88278, 88260, 204076, 84964, 539977, 73409, 77582, 14279, 88239, 226490, 214651, 735492, 300522, 88274, 898771, 286482, 190431, 56378, 374230, 372553, 88221]","[898208, 17636, 727812, 14276, 21253, 103493, 849737, 523306, 77582, 675216, 45201, 286482, 626771, 864466, 732498, 909428, 744049, 18969]","[898208, 17636, 103493, 21253, 727812, 849737, 675216, 744049, 864466, 732498, 909428, 18969]",18,6,12,0.3333333333333333,0.3333333333333333,0.0,0.0,0.07692307692307693
3382,"Is the NFL Men's New England Patriots Wes Welker #83 2011 Super Bowl XLVI Participant Jersey constructed with high standards and does it have a true to size fit? Also, are its dimensions roughly around 10 x 5 x 5 inches?","[303115, 354770, 117330, 117304, 303117, 44703, 178145, 70444, 117292, 184329, 117300, 104822, 116530, 55708, 82284, 58856, 335991, 178460, 767731, 630697, 630696, 686803, 494490, 303123, 686695, 630704, 543681, 719395, 700289, 720107, 700314, 708255, 753460, 715737, 513769, 707252, 705959, 206939, 516226, 619168, 358019, 796888, 82867, 225743, 700274, 700292, 777046, 705721, 225460, 826829]",[303115],[],1,1,0,1.0,1.0,1.0,1.0,1.0
1336,"Is there a sturdy, flat Nalgene flask that can easily fit in a bag or backpack?","[79408, 604497, 103946, 838294, 103862, 98385, 53262, 124050, 120439, 655185, 73019, 104041, 701824, 876313, 538476, 808978, 917671, 18273, 484939, 104084, 484941, 598189, 641050, 928660, 604481, 939409, 423277, 801649, 8150, 29020, 546538, 466067, 98642, 837284, 604508, 875039, 928664, 817115, 483280, 123980, 18284, 484947, 539622, 185352, 488118, 554811, 191707, 411972, 76967, 79284]","[79408, 604497, 103946, 183102]",[183102],4,3,1,0.75,0.75,1.0,1.0,1.0
4447,What is a highly recommended daypack that is frequently purchased with the Condor Recon Chest Rig?,"[644190, 333960, 288016, 297608, 671276, 305482, 288014, 424365, 233140, 541321, 151903, 305742, 577169, 249561, 419350, 265597, 383672, 292003, 229648, 404441, 276285, 150023, 706086, 582855, 677506, 290231, 519796, 445009, 651981, 750747, 649072, 379693, 353721, 216836, 737864, 480892, 642096, 909740, 371932, 644403, 220086, 455995, 321489, 891453, 554792, 677957, 746997, 35084, 170106, 520073]",[428457],[428457],1,0,1,0.0,0.0,0.0,0.0,0.0
4491,Can I find the AYURVITAL FITNESS STEP AEROBIC III aerobic fitness step? I have a specific preference for this make.,"[433519, 643603, 634480, 663129, 818842, 373137, 68144, 185673, 515634, 819576, 104535, 68143, 744128, 222420, 744382, 919748, 13921, 29504, 885978, 935080, 360293, 637507, 807071, 353083, 619021, 649737, 822079, 744384, 104539, 744127, 760707, 823651, 933050, 583643, 763035, 811809, 843486, 878055, 187220, 897849, 377078, 30748, 787903, 894645, 940390, 889379, 823704, 111342, 941213, 935093]",[433519],[],1,1,0,1.0,1.0,1.0,1.0,1.0
7362,Can I find an affordable Mauser C96 Broomhandle Pistol Leather Holster that includes a compartment for the cleaning rod and offers effective protection for my valuable firearms?,"[752866, 945583, 752546, 654694, 435992, 458932, 563664, 762003, 294953, 588798, 383815, 269084, 676270, 401810, 761997, 401793, 788161, 461245, 911338, 752868, 367061, 922004, 643535, 711095, 801781, 603208, 25027, 746889, 695925, 761998, 389630, 764167, 643515, 369782, 388897, 751302, 643522, 434932, 466958, 442464, 284593, 486629, 364239, 364232, 95333, 815419, 825277, 473832, 369816, 204723]","[752866, 269084]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
3881,Can you recommend a men's short with pockets and a 9-inch inseam that ships within the U.S.?,"[901787, 844242, 517995, 844244, 927340, 541837, 844246, 201136, 772906, 795111, 844243, 635459, 635407, 209641, 98899, 635433, 893422, 370958, 277951, 904433, 775394, 192102, 98885, 635412, 266507, 950401, 747759, 109636, 489476, 243360, 489463, 756320, 885224, 489452, 518037, 635397, 878572, 243361, 152597, 590772, 804666, 489475, 489461, 241965, 804667, 762137, 635429, 635410, 635389, 109635]","[359040, 359043, 774916, 359045, 489480, 359050, 541837, 359056, 207766, 216350, 635429, 359079, 359091, 331064, 638929, 359134, 192102, 489451, 359022, 489471]","[359040, 359043, 774916, 359045, 359079, 489480, 359050, 489451, 359134, 359022, 359056, 638929, 359091, 207766, 331064, 216350, 489471]",20,3,17,0.15,0.15,0.0,0.0,0.16666666666666666
