id,query,entities,relations
10573,Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""subpallium""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""cerebral cortex""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""gene/protein"", ""molecular_function""],
    ""lexical"": {},
    ""semantic"": [
      ""play a role in chemorepellent-induced interneuron migration""
    ],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""anatomy""],
    ""lexical"": {},
    ""semantic"": [
      ""lack expression of genes or proteins"",
      ""involved in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""parent-child""],
(""A"", ""C""): [""expression absent""],
(""B"", ""C""): [""expression absent""],
(""C"", ""ANSWER""): [""associated with"", ""expression absent""],
(""A"", ""ANSWER""): [""parent-child""],
(""B"", ""ANSWER""): [""parent-child""]
}"
749,Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""SRD5A2""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Megestrol acetate""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with the SRD5A2 gene"",
      ""could be treated using Megestrol acetate""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with""],
(""B"", ""ANSWER""): [""indication"", ""contraindication"", ""off-label use""]
}"
3738,"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""PSEN1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""NOTCH1""},
    ""semantic"": [""HD+PEST Domain Mutants in Cancer""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""pathway""],
    ""lexical"": {},
    ""semantic"": [
      ""works alongside PSEN1"",
      ""part of the Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer cascade""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""interacts with"", ""ppi""],
(""A"", ""ANSWER""): [""interacts with""],
(""B"", ""ANSWER""): [""interacts with""]
}"
2860,Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,"{
  ""A"": {
    ""type"": [""molecular_function""],
    ""lexical"": {""name"": ""chromatin binding""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""biological_process""],
    ""lexical"": {""name"": ""meiotic synapsis""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with chromatin binding"",
      ""play a role in meiotic synapsis""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with""],
(""B"", ""ANSWER""): [""interacts with""],
(""A"", ""B""): [""interacts with""]
}"
179,"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""TBX4""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with the TBX4 gene"",
      ""presents with persistent seizures"",
      ""involving multiple muscle groups"",
      ""primarily in the legs and torso""
    ],
    ""constant"": false
  }
}","{""(A"", ""ANSWER"")"": [""associated with"", ""linked to""]}"
5066,"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?","{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""lacrimal gland""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""similar to benign eye neoplasms"",
      ""falling under the category of benign eye neoplasms"",
      ""affecting the lacrimal gland""
    ],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""benign eye neoplasms""},
    ""semantic"": [],
    ""constant"": true
  }
}","{
(""A"", ""ANSWER""): [""associated with""],
(""B"", ""ANSWER""): [""parent-child"", ""associated with""]
}"
5659,What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,"{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""hemicrania continua""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""related to hemicrania continua"",
      ""might follow hemicrania continua"",
      ""fall under hemicrania continua"",
      ""in patients showing symptoms of hemicrania continua""
    ],
    ""constant"": false
  }
}","{""(A"", ""ANSWER"")"": [""associated with"", ""linked to"", ""parent-child""]}"
2807,What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""protein kinase M (PKM)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [""primarily target the protein kinase M (PKM) gene in their mechanism of action""],
    ""constant"": false
  }
}","{""(A"", ""ANSWER"")"": [""target"", ""enzyme""]}"
2766,What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,"{
  ""A"": {
    ""type"": [""pathway""],
    ""lexical"": {""name"": ""Cytosolic tRNA aminoacylation pathway""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""MUC1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""regulates MUC1 synthesis"",
      ""directly interacts with the Cytosolic tRNA aminoacylation pathway""
    ],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""interacts with""],
  (""B"", ""ANSWER""): [""associated with"", ""regulates""]
}"
11087,What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,"{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Meclofenamic acid""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Ethotoin""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""common gene targets associated with the binding of Meclofenamic acid and Ethotoin""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""],
  (""B"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""]
}"
9753,"Which illnesses linked to Complement Factor B (CFB) contraindicate the use of Ramipril and exhibit inflammatory symptoms in any organ system with an early onset before adulthood, manifesting a wide range of symptoms that are more severe and involve major organs more frequently compared to adult-onset systemic lupus erythematosus, thereby posing a greater risk of multisystem organ damage?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""Complement Factor B (CFB)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Ramipril""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""systemic lupus erythematosus""},
    ""semantic"": [""adult-onset""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""linked to Complement Factor B (CFB)"",
      ""contraindicate the use of Ramipril"",
      ""exhibit inflammatory symptoms in any organ system"",
      ""early onset before adulthood"",
      ""manifesting a wide range of symptoms"",
      ""more severe and involve major organs more frequently"",
      ""compared to adult-onset systemic lupus erythematosus"",
      ""posing a greater risk of multisystem organ damage""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with"", ""linked to""],
(""B"", ""ANSWER""): [""contraindication""],
(""C"", ""ANSWER""): [""parent-child""],
(""A"", ""B""): []
}"
2085,What is the common upstream or downstream biological pathway shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'?,"{
  ""A"": {
    ""type"": [""pathway""],
    ""lexical"": {""name"": ""Biosynthesis of DHA-derived SPMs""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""pathway""],
    ""lexical"": {""name"": ""Biosynthesis of maresin conjugates in tissue regeneration (MCTR)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""pathway""],
    ""lexical"": {},
    ""semantic"": [
      ""common upstream or downstream biological pathway"",
      ""shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""parent-child""],
(""B"", ""ANSWER""): [""parent-child""]
}"
6632,Search for illnesses that have no drugs indicated for treatment and are related to the presence of Wormian bones.,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""Wormian bones""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""illnesses that have no drugs indicated for treatment"",
      ""related to the presence of Wormian bones""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with"", ""linked to""]
}"
657,Can you give me a rundown of drugs effective against both UTIs and Mycoplasma pneumonia that have a molecular weight exactly at 558.52 Da?,"{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""UTIs""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""Mycoplasma pneumonia""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {""title"": """", ""name"": """"},
    ""semantic"": [
      ""effective against UTIs"",
      ""effective against Mycoplasma pneumonia"",
      ""molecular weight exactly at 558.52 Da""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""indication""],
(""B"", ""ANSWER""): [""indication""]
}"
3478,What are the diseases similar or linked to Paradas congenital myopathy that also present with progressive muscle weakness?,"{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""Paradas congenital myopathy""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""similar or linked to Paradas congenital myopathy"",
      ""present with progressive muscle weakness""
    ],
    ""constant"": false
  }
}","{""A"", ""ANSWER"": [""linked to"", ""associated with""]}"
2215,"What condition associated with the GPR68 gene could cause symptoms like long-term abdominal pain, consistent nausea, vomiting, and notable weight loss, coupled with ongoing inflammation and damage to the stomach lining?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""GPR68""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with the GPR68 gene"",
      ""long-term abdominal pain"",
      ""consistent nausea"",
      ""vomiting"",
      ""notable weight loss"",
      ""ongoing inflammation"",
      ""damage to the stomach lining""
    ],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""stomach lining""},
    ""semantic"": [],
    ""constant"": true
  }
}","{
(""A"", ""ANSWER""): [""associated with""],
(""A"", ""B""): [""expression present"", ""expression absent""],
(""ANSWER"", ""B""): [""linked to"", ""associated with""]
}"
7684,Identify proteins or genes that interact with Glycophorin A (GYPA) and are linked to a common disease.,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""Glycophorin A (GYPA)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [""common disease""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""interact with Glycophorin A (GYPA)"", ""linked to a common disease""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""ppi"", ""interacts with""],
(""ANSWER"", ""B""): [""associated with"", ""linked to""]
}"
7107,Search for pathologies linked to cholecystokinin (CCK) that should not be treated with Tacrine.,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""cholecystokinin (CCK)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Tacrine""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease"", ""pathology""],
    ""lexical"": {},
    ""semantic"": [
      ""linked to cholecystokinin (CCK)"",
      ""should not be treated with Tacrine""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with"", ""linked to""],
(""B"", ""ANSWER""): [""contraindication""]
}"
1926,Could you provide a list of immunosuppressant drugs that may lead to rashes and abdominal swelling as side effects?,"{
  ""A"": {
    ""type"": [""effect/phenotype""],
    ""lexical"": {""name"": ""rashes""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""effect/phenotype""],
    ""lexical"": {""name"": ""abdominal swelling""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""immunosuppressant drugs""},
    ""semantic"": [
      ""may lead to rashes as side effects"",
      ""may lead to abdominal swelling as side effects""
    ],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""side effect""],
(""ANSWER"", ""B""): [""side effect""]
}"
7879,"Could you provide a list of medications that, when combined with Astemizole, exhibit synergistic effects in treating allergic conjunctivitis, share the same indication, and are available in ophthalmic solution format for the management of allergic conjunctivitis?","{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Astemizole""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""allergic conjunctivitis""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [
      ""exhibit synergistic effects when combined with Astemizole"",
      ""used to treat allergic conjunctivitis"",
      ""share the same indication as Astemizole"",
      ""available in ophthalmic solution format""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""indication""],
(""A"", ""ANSWER""): [""synergistic interaction""],
(""B"", ""ANSWER""): [""indication""]
}"
4026,What secondary disease arises due to metastasis from bladder cancer?,"{
  ""A"": {
    ""type"": [""disease"", ""anatomy""],
    ""lexical"": {""name"": ""bladder cancer""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""secondary disease"",
      ""arises due to metastasis"",
      ""from bladder cancer""
    ],
    ""constant"": false
  }
}","{""A"", ""ANSWER"": [""linked to""]}"
4945,"What is the diagnosis for a urogenital condition characterized by non-syndromic urinary tract malformations, presenting as duplicated penile structures, ranging from double glans to separate shafts, and potentially bundled with other congenital issues like urethral duplication, abnormal urination patterns, hypo- or epispadias, bifid scrotum, or bladder exstrophy?","{
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""urogenital condition"",
      ""characterized by non-syndromic urinary tract malformations"",
      ""presenting as duplicated penile structures"",
      ""ranging from double glans to separate shafts"",
      ""potentially bundled with other congenital issues"",
      ""like urethral duplication"",
      ""abnormal urination patterns"",
      ""hypo- or epispadias"",
      ""bifid scrotum"",
      ""or bladder exstrophy""
    ],
    ""constant"": false
  },
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""penile structures""},
    ""semantic"": [""urogenital""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""urethral""},
    ""semantic"": [""urogenital"", ""congenital issue""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""bladder""},
    ""semantic"": [""urogenital"", ""congenital issue""],
    ""constant"": false
  },
  ""D"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""scrotum""},
    ""semantic"": [""urogenital"", ""congenital issue""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""associated with"", ""linked to""],
  (""B"", ""ANSWER""): [""associated with"", ""linked to""],
  (""C"", ""ANSWER""): [""associated with"", ""linked to""],
  (""D"", ""ANSWER""): [""associated with"", ""linked to""],
  (""A"", ""B""): [""parent-child""],
  (""A"", ""C""): [""parent-child""],
  (""A"", ""D""): [""parent-child""],
  (""B"", ""C""): [""parent-child""],
  (""B"", ""D""): [""parent-child""],
  (""C"", ""D""): [""parent-child""]
}"
6115,"Is the gene responsible for encoding the ATP-binding cassette transporter protein, which facilitates drug transport and exhibits a synergistic relationship with Trapidil, a member of the ABC superfamily of transporters?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""ATP-binding cassette transporter protein""},
    ""semantic"": [""facilitates drug transport"", ""exhibits a synergistic relationship with Trapidil""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Trapidil""},
    ""semantic"": [""member of the ABC superfamily of transporters""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""responsible for encoding the ATP-binding cassette transporter protein"",
      ""facilitates drug transport"",
      ""exhibits a synergistic relationship with Trapidil""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""synergistic interaction"", ""interacts with""],
(""A"", ""ANSWER""): [""ppi""],
(""B"", ""ANSWER""): [""target"", ""transporter"", ""synergistic interaction""]
}"
3222,What are the solid-form drugs known to target the lysozyme (LYZ) gene or its protein?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""lysozyme (LYZ)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {""title"": ""solid-form drugs""},
    ""semantic"": [""known to target the lysozyme (LYZ) gene or its protein""],
    ""constant"": false
  }
}","{""(A"", ""ANSWER"")"": [""target"", ""carrier"", ""transporter"", ""enzyme""]}"
2937,"Can you supply a list of conditions that are related to both partial monosomy of chromosome 20p and Alagille syndrome, showing how they are connected or branched from these two disorders?","{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""chromosome 20p""},
    ""semantic"": [""partial monosomy""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""Alagille syndrome""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease"", ""biological_process""],
    ""lexical"": {},
    ""semantic"": [
      ""related to partial monosomy of chromosome 20p"",
      ""related to Alagille syndrome"",
      ""connected or branched from these two disorders""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with"", ""linked to""],
(""B"", ""ANSWER""): [""associated with"", ""linked to"", ""parent-child""]
}"
10930,Which anatomical parts lack expression of genes or proteins implicated in the development of Ureteropelvic Junction Obstruction?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {},
    ""semantic"": [""anatomical parts""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""implicated in the development of Ureteropelvic Junction Obstruction""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""Ureteropelvic Junction Obstruction""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""anatomy""],
    ""lexical"": {},
    ""semantic"": [
      ""lack expression of genes or proteins"",
      ""implicated in the development of Ureteropelvic Junction Obstruction""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""expression absent""],
(""B"", ""C""): [""associated with""],
(""ANSWER"", ""B""): [""expression absent""],
(""C"", ""ANSWER""): [""associated with""]
}"
8278,Which gene encodes the neuropeptide FF receptor 1 that is not expressed in the corpus callosum and parietal lobe regions of the brain?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""corpus callosum""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""parietal lobe""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""neuropeptide FF receptor 1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene""],
    ""lexical"": {},
    ""semantic"": [
      ""encodes the neuropeptide FF receptor 1"",
      ""not expressed in the corpus callosum"",
      ""not expressed in the parietal lobe regions of the brain""
    ],
    ""constant"": false
  }
}","{
(""A"", ""C""): [""expression absent""],
(""B"", ""C""): [""expression absent""],
(""ANSWER"", ""C""): [""associated with""],
(""A"", ""ANSWER""): [""expression absent""],
(""B"", ""ANSWER""): [""expression absent""]
}"
8939,Which gene or protein is not expressed in both the fallopian tube and amniotic fluid?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""fallopian tube""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""amniotic fluid""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""not expressed in both the fallopian tube and amniotic fluid""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""expression absent""],
(""B"", ""ANSWER""): [""expression absent""]
}"
3085,"Could you recommend treatments for ocular hypertension? Additionally, I'd like to know if respiratory issues are a typical side effect of these medications. Thank you!","{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""ocular hypertension""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""effect/phenotype""],
    ""lexical"": {""name"": ""respiratory issues""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [
      ""treatments for ocular hypertension"",
      ""may cause respiratory issues as a side effect""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""indication""],
(""ANSWER"", ""B""): [""side effect""]
}"
788,Can you find genes or proteins acting as Rho guanine nucleotide exchange factors involved in the RHOA GTPase cycle and linked to amyotrophic lateral sclerosis pathogenesis? Please generate a list from the database.,"{
  ""A"": {
    ""type"": [""gene/protein"", ""molecular_function""],
    ""lexical"": {""name"": ""Rho guanine nucleotide exchange factors""},
    ""semantic"": [""acting as Rho guanine nucleotide exchange factors"", ""involved in the RHOA GTPase cycle""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""RHOA""},
    ""semantic"": [""GTPase""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""amyotrophic lateral sclerosis""},
    ""semantic"": [""pathogenesis""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""involved in the RHOA GTPase cycle"", ""linked to amyotrophic lateral sclerosis pathogenesis""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""interacts with"", ""associated with""],
(""A"", ""C""): [""linked to"", ""associated with""],
(""A"", ""ANSWER""): [""interacts with"", ""associated with""],
(""B"", ""C""): [""linked to""],
(""B"", ""ANSWER""): [""interacts with"", ""associated with""],
(""C"", ""ANSWER""): [""linked to"", ""associated with"", ""phenotype present""]
}"
2392,"What condition is associated with arthrogryposis multiplex congenita and typically results in persistent bending of the fingers and toes, also known as camptodactyly?","{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""arthrogryposis multiplex congenita""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""camptodactyly""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with arthrogryposis multiplex congenita"",
      ""typically results in persistent bending of the fingers and toes"",
      ""also known as camptodactyly""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""associated with"", ""linked to""],
(""A"", ""ANSWER""): [""associated with"", ""linked to""],
(""B"", ""ANSWER""): [""associated with"", ""linked to"", ""parent-child""]
}"
1634,Which drugs interact with the SLC22A5 transporter and also act upon the SLC6A8 gene/protein in their pharmacodynamics?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""SLC22A5""},
    ""semantic"": [""transporter""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""SLC6A8""},
    ""semantic"": [""gene/protein""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [
      ""interact with the SLC22A5 transporter"",
      ""act upon the SLC6A8 gene/protein in their pharmacodynamics""
    ],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""transporter""],
  (""B"", ""ANSWER""): [""target"", ""carrier"", ""enzyme""]
}"
6550,"Can someone provide information on any genes or proteins that engage in interactions with partners associated with the TET family (TET1, TET2, TET3) and TDG in the context of DNA demethylation, and also play a role in the regulation of nuclear cell division?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""TET1""},
    ""semantic"": [""part of TET family""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""TET2""},
    ""semantic"": [""part of TET family""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""TET3""},
    ""semantic"": [""part of TET family""],
    ""constant"": true
  },
  ""D"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""TDG""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""engage in interactions with TET family"",
      ""interact with TDG"",
      ""involved in DNA demethylation"",
      ""play a role in regulation of nuclear cell division""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""ppi""],
(""A"", ""C""): [""ppi""],
(""B"", ""C""): [""ppi""],
(""A"", ""D""): [""interacts with""],
(""B"", ""D""): [""interacts with""],
(""C"", ""D""): [""interacts with""],
(""A"", ""ANSWER""): [""ppi"", ""interacts with""],
(""B"", ""ANSWER""): [""ppi"", ""interacts with""],
(""C"", ""ANSWER""): [""ppi"", ""interacts with""],
(""D"", ""ANSWER""): [""interacts with""]
}"
