id,ground_truths,query,original_answers,reranked_answers
6572,"[103176, 109002, 114846, 46942]",Which biological process shares a characteristic interaction pattern with genes or proteins similar to the regulation of recycling endosome positioning in the postsynaptic region?,"[44203, 41600, 41047, 45103, 49923, 41259, 42383, 110684, 45987, 109002, 45413, 46403, 111948, 43874, 42303, 40186, 51876, 104246, 41005, 47947]","[44203, 41600, 41047, 45103, 49923, 41259, 42383, 110684, 45987, 109002, 45413, 46403, 111948, 43874, 42303, 40186, 51876, 104246, 41005, 47947]"
2041,[15597],Could you provide a list of medications effective for treating both acquired polycythemia vera and myelofibrosis?,"[15597, 15250, 15409, 14849, 20473, 20542, 15263, 14713, 15414, 15739, 14791, 15018, 14780, 15149, 14463, 14964, 19612, 21722, 15800, 15680]","[15597, 15250, 15409, 14849, 20473, 20542, 15263, 14713, 15414, 15739, 14791, 15018, 14780, 15149, 14463, 14964, 19612, 21722, 15800, 15680]"
1075,"[19904, 19009, 19906, 19907, 19905, 19908, 15242, 16528, 16083, 17143, 14680, 17788, 19902, 19903]",Could you list experimental drugs targeting triosephosphate isomerase (TPI1)?,"[19906, 19905, 19903, 16528, 19908, 19904, 19902, 17788, 16083, 19907, 17143, 19009, 15242, 14490, 14679, 19508, 16037, 20039, 18843, 17208]","[19904, 19902, 19906, 19903, 19905, 16083, 19908, 17143, 17788, 16528, 19907, 19009, 14679, 16037, 15242, 19508, 14490, 17208, 18843, 20039]"
10573,"[67302, 64778, 68618, 64876, 63952, 63824, 63826, 66747]",Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,"[63180, 63584, 63235, 64476, 65138, 64512, 64313, 64338, 65509, 65076, 63273, 63824, 63921, 64876, 63826, 63430, 63431, 69787, 65415, 71740]","[65138, 64313, 63180, 63431, 65415, 63273, 63824, 64476, 64876, 64338, 63584, 63430, 63921, 63826, 65076, 64512, 65509, 63235, 69787, 71740]"
749,[37038],Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,"[37038, 30827, 35739, 35738, 33680, 29061, 27783, 31923, 35963, 31218, 30485, 27513, 33143, 27791, 33648, 28433, 33132, 31745, 27750, 33274]","[35738, 35963, 31923, 37038, 33680, 29061, 35739, 30827, 30485, 27783, 27791, 33648, 31218, 31745, 27750, 27513, 33143, 33274, 28433, 33132]"
3738,[128188],"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?","[128188, 128179, 62617, 128044, 129154, 128042, 62980, 129156, 127680, 128008, 128087, 62623, 128187, 62404, 128186, 62616, 62622, 62559, 62981, 128180]","[62617, 128188, 128179, 62559, 128187, 128042, 62623, 62981, 62622, 62616, 129156, 127680, 62404, 128008, 128044, 128087, 62980, 128186, 128180, 129154]"
2860,[10810],Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,"[60247, 57740, 56600, 12249, 12942, 57693, 57325, 57732, 12415, 35384, 2249, 5675, 77, 35338, 57375, 3129, 60783, 1563, 5337, 58687]","[35384, 12415, 5337, 5675, 60247, 12942, 58687, 12249, 3129, 57693, 57732, 57325, 77, 57740, 56600, 60783, 57375, 35338, 1563, 2249]"
179,[27658],"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?","[95074, 31955, 27658, 28987, 27272, 33120, 30518, 29529, 27519, 27686, 37703, 39076, 83760, 27933, 33461, 30436, 28837, 31010, 31738, 29656]","[27658, 95074, 31955, 27933, 29529, 27272, 27519, 29656, 33461, 37703, 39076, 83760, 30436, 31738, 28837, 31010, 33120, 28987, 27686, 30518]"
5066,[98999],"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?","[98999, 37920, 39486, 37685, 36569, 37684, 39686, 37099, 39684, 39685, 39690, 98795, 35908, 38921, 97284, 36677, 36676, 39567, 36285, 95600]","[37920, 36676, 36285, 36569, 98999, 95600, 36677, 37099, 37685, 39567, 39486, 35908, 39685, 37684, 39686, 39684, 97284, 98795, 38921, 39690]"
5659,[39169],What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,"[39169, 84207, 27770, 98901, 33302, 29023, 39489, 38215, 37721, 39065, 83942, 36594, 29914, 35909, 38862, 99801, 37768, 97510, 83925, 98607]","[84207, 39169, 27770, 33302, 29023, 98901, 39489, 37768, 97510, 35909, 99801, 39065, 38215, 36594, 38862, 29914, 37721, 83942, 98607, 83925]"
2807,[16297],What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,"[16300, 16299, 16297, 16318, 18760, 15572, 16083, 18767, 16298, 18761, 15242, 18765, 18762, 15674, 18763, 19595, 18318, 19617, 19596, 14449]","[16299, 16298, 16300, 16297, 16083, 15572, 15674, 14449, 15242, 18765, 18762, 18767, 18763, 18318, 18761, 18760, 19595, 19596, 16318, 19617]"
2766,[4470],What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,"[11147, 5042, 6820, 10423, 5238, 4470, 9610, 3069, 4511, 4707, 6522, 10265, 5836, 5183, 5339, 6794, 6103, 2511, 60495, 12391]","[4470, 6820, 5836, 9610, 4707, 11147, 5238, 10423, 3069, 5339, 5042, 10265, 5183, 6103, 4511, 6522, 60495, 12391, 6794, 2511]"
11087,[8503],What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,"[4441, 2096, 8974, 333, 3447, 6175, 7434, 7559, 11655, 8414, 3631, 2790, 9803, 60247, 4369, 737, 60714, 1966, 9540, 81559]","[4441, 2096, 8974, 333, 3447, 6175, 7434, 7559, 11655, 8414, 3631, 2790, 9803, 60247, 4369, 737, 60714, 1966, 9540, 81559]"
9753,[33534],"Which illnesses linked to Complement Factor B (CFB) contraindicate the use of Ramipril and exhibit inflammatory symptoms in any organ system with an early onset before adulthood, manifesting a wide range of symptoms that are more severe and involve major organs more frequently compared to adult-onset systemic lupus erythematosus, thereby posing a greater risk of multisystem organ damage?","[33534, 29182, 35565, 33225, 33025, 28441, 33027, 35764, 29742, 29042, 30190, 33351, 83939, 39020, 32886, 38236, 36433, 31646, 39509, 38235]","[33534, 29182, 33027, 33225, 35764, 35565, 33025, 29742, 31646, 29042, 30190, 83939, 39020, 32886, 33351, 28441, 38236, 39509, 38235, 36433]"
2085,[62990],What is the common upstream or downstream biological pathway shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'?,"[62990, 62982, 62985, 62989, 62983, 129159, 129160, 129158, 62986, 129175, 129166, 62984, 129176, 129165, 129174, 129177, 129178, 127950, 127951, 129100]","[62990, 129177, 62982, 129178, 129175, 129165, 62989, 62986, 62983, 62984, 62985, 129174, 129159, 129176, 129160, 129158, 129166, 129100, 127950, 127951]"
6632,[27158],Search for illnesses that have no drugs indicated for treatment and are related to the presence of Wormian bones.,"[28264, 32101, 32606, 97182, 84024, 98002, 84301, 97218, 83783, 32442, 84302, 98615, 36033, 84267, 32593, 37837, 37833, 97209, 35572, 84308]","[28264, 32101, 32606, 37833, 32442, 84302, 84301, 36033, 84024, 84267, 97182, 97209, 32593, 83783, 97218, 37837, 84308, 98615, 35572, 98002]"
657,[20483],Can you give me a rundown of drugs effective against both UTIs and Mycoplasma pneumonia that have a molecular weight exactly at 558.52 Da?,"[20483, 15180, 15322, 15697, 15299, 15476, 20284, 20421, 15771, 15419, 14309, 15325, 20480, 14230, 14145, 20261, 21601, 20822, 14199, 14279]","[20483, 14309, 15180, 14230, 15299, 14279, 20261, 15322, 15771, 14145, 20822, 15697, 15325, 20284, 15419, 20480, 20421, 15476, 21601, 14199]"
3478,[31181],What are the diseases similar or linked to Paradas congenital myopathy that also present with progressive muscle weakness?,"[27586, 32149, 27650, 27709, 27677, 27762, 31522, 27779, 27678, 29888, 27802, 32032, 27294, 27215, 33185, 98064, 27781, 36166, 97734, 31720]","[98064, 36166, 27762, 27781, 31720, 97734, 32149, 27294, 29888, 27677, 32032, 27586, 33185, 27802, 27215, 27709, 31522, 27650, 27779, 27678]"
2215,[28782],"What condition associated with the GPR68 gene could cause symptoms like long-term abdominal pain, consistent nausea, vomiting, and notable weight loss, coupled with ongoing inflammation and damage to the stomach lining?","[31928, 28313, 28782, 28849, 28158, 27319, 36480, 28249, 36538, 37785, 38242, 36621, 30725, 36386, 33560, 99690, 96019, 29945, 96017, 36456]","[36538, 36480, 28782, 37785, 28158, 36621, 27319, 36386, 30725, 29945, 38242, 28249, 28849, 33560, 96019, 28313, 99690, 96017, 31928, 36456]"
7684,[1604],Identify proteins or genes that interact with Glycophorin A (GYPA) and are linked to a common disease.,"[1891, 6026, 33904, 5074, 9757, 11437, 3323, 11741, 2465, 59673, 35388, 10818, 7097, 9483, 59677, 8374, 10349, 661, 622, 1409]","[1891, 6026, 33904, 11437, 5074, 10349, 8374, 3323, 622, 9757, 7097, 10818, 11741, 9483, 661, 2465, 59673, 59677, 1409, 35388]"
7107,[35641],Search for pathologies linked to cholecystokinin (CCK) that should not be treated with Tacrine.,"[35961, 35565, 28547, 38312, 36048, 36645, 35641, 27476, 37706, 83875, 38958, 38396, 33594, 39773, 83781, 31790, 96974, 83921, 97463, 32542]","[35961, 35565, 35641, 39773, 83781, 33594, 28547, 37706, 36048, 38958, 38396, 36645, 38312, 83875, 96974, 27476, 97463, 31790, 83921, 32542]"
1926,"[15176, 14738, 14251, 14606]",Could you provide a list of immunosuppressant drugs that may lead to rashes and abdominal swelling as side effects?,"[14934, 15324, 15842, 14273, 14738, 14251, 19250, 14975, 14606, 16962, 14601, 15539, 14274, 14024, 15443, 14954, 15700, 17584, 20868, 14030]","[14606, 17584, 14975, 14273, 14251, 14934, 14024, 14954, 14030, 15842, 19250, 14738, 15539, 15324, 14601, 14274, 16962, 20868, 15443, 15700]"
7879,"[17252, 14983, 15118, 17233, 17236, 17239, 17240]","Could you provide a list of medications that, when combined with Astemizole, exhibit synergistic effects in treating allergic conjunctivitis, share the same indication, and are available in ophthalmic solution format for the management of allergic conjunctivitis?","[14983, 15466, 17239, 15095, 17252, 14399, 15369, 15251, 17244, 14224, 15532, 14349, 15205, 15423, 15165, 14960, 17229, 17247, 14381, 17240]","[14960, 14983, 17240, 17252, 17239, 17229, 14381, 15423, 15532, 15251, 17247, 15165, 15466, 14399, 17244, 15205, 15369, 15095, 14224, 14349]"
4026,"[37473, 95504, 95505, 95506, 95508, 36181, 95483]",What secondary disease arises due to metastasis from bladder cancer?,"[31756, 96606, 95505, 37304, 96669, 95504, 35624, 96646, 36181, 36496, 36829, 95508, 95506, 96761, 39749, 95483, 36906, 39751, 39748, 95507]","[31756, 96606, 35624, 95507, 36181, 95483, 95504, 95505, 36496, 95508, 39749, 96646, 39748, 95506, 39751, 36829, 37304, 36906, 96669, 96761]"
4945,"[32457, 32444]","What is the diagnosis for a urogenital condition characterized by non-syndromic urinary tract malformations, presenting as duplicated penile structures, ranging from double glans to separate shafts, and potentially bundled with other congenital issues like urethral duplication, abnormal urination patterns, hypo- or epispadias, bifid scrotum, or bladder exstrophy?","[32457, 32444, 27929, 33217, 31847, 28132, 32697, 29891, 32416, 30565, 32945, 30140, 31163, 28141, 32923, 37741, 32912, 38106, 32630, 39180]","[32444, 37741, 32457, 39180, 32912, 38106, 31847, 32630, 32416, 33217, 30565, 32945, 27929, 29891, 32697, 28132, 32923, 31163, 30140, 28141]"
6115,"[7945, 8458, 13259, 34409, 3181, 3183, 6000, 10769, 57878, 57879, 4152, 2174, 3419, 8859, 3901, 11806]","Is the gene responsible for encoding the ATP-binding cassette transporter protein, which facilitates drug transport and exhibits a synergistic relationship with Trapidil, a member of the ABC superfamily of transporters?","[4152, 33830, 34403, 57881, 13230, 8458, 13976, 57879, 57878, 12389, 34478, 2174, 5808, 11155, 10295, 34409, 3181, 34414, 12572, 3901]","[4152, 57879, 2174, 3181, 34409, 13976, 3901, 57878, 57881, 12389, 8458, 13230, 34403, 5808, 10295, 34414, 12572, 11155, 34478, 33830]"
3222,"[19745, 19746, 19747, 19748, 19750, 19751, 19752, 14921, 19753, 19754, 19755, 16749, 17116]",What are the solid-form drugs known to target the lysozyme (LYZ) gene or its protein?,"[19751, 19753, 19750, 19754, 19755, 19748, 19745, 19746, 16749, 19752, 19747, 14921, 17116, 19749, 17844, 16097, 18849, 17440, 20041, 17439]","[19755, 19751, 19750, 16749, 19754, 19748, 19746, 19752, 19753, 19747, 19749, 19745, 17844, 17116, 16097, 17439, 17440, 14921, 18849, 20041]"
2937,[98197],"Can you supply a list of conditions that are related to both partial monosomy of chromosome 20p and Alagille syndrome, showing how they are connected or branched from these two disorders?","[98197, 39312, 39310, 39451, 33004, 39332, 39311, 32620, 98761, 33148, 98755, 32686, 33374, 33017, 39333, 28283, 39102, 28661, 39195, 39478]","[39310, 98197, 28661, 28283, 39332, 33004, 32620, 33148, 39312, 39311, 98761, 32686, 39451, 39102, 39333, 98755, 33374, 39478, 39195, 33017]"
10930,"[63824, 67302]",Which anatomical parts lack expression of genes or proteins implicated in the development of Ureteropelvic Junction Obstruction?,"[64512, 63180, 64876, 64799, 63826, 64338, 63235, 64313, 64778, 64460, 68618, 66747, 63680, 66760, 67302, 69536, 69537, 71953, 66810, 63703]","[63680, 64313, 68618, 66760, 64512, 66747, 63180, 67302, 64778, 64338, 64799, 64460, 64876, 63826, 63235, 69536, 63703, 66810, 69537, 71953]"
8278,[56724],Which gene encodes the neuropeptide FF receptor 1 that is not expressed in the corpus callosum and parietal lobe regions of the brain?,"[56724, 13100, 7723, 1573, 4587, 9815, 8781, 7016, 12156, 33851, 10835, 13103, 58799, 22081, 2721, 2925, 7497, 22038, 13798, 56532]","[56724, 13100, 7723, 1573, 4587, 9815, 8781, 7016, 12156, 33851, 10835, 13103, 58799, 22081, 2721, 2925, 7497, 22038, 13798, 56532]"
8939,[6157],Which gene or protein is not expressed in both the fallopian tube and amniotic fluid?,"[34701, 10084, 79129, 13631, 79462, 35211, 59784, 34616, 7453, 4204, 79744, 77605, 57495, 981, 4197, 22082, 5625, 5077, 10153, 79860]","[10084, 4197, 13631, 59784, 79462, 34701, 34616, 981, 79744, 77605, 79129, 57495, 35211, 4204, 7453, 5077, 22082, 5625, 79860, 10153]"
3085,"[15105, 14978, 15491, 15779, 17435, 15849, 15155, 15156, 14677, 15095, 17434, 15483]","Could you recommend treatments for ocular hypertension? Additionally, I'd like to know if respiratory issues are a typical side effect of these medications. Thank you!",[],[]
788,"[2661, 12127]",Can you find genes or proteins acting as Rho guanine nucleotide exchange factors involved in the RHOA GTPase cycle and linked to amyotrophic lateral sclerosis pathogenesis? Please generate a list from the database.,"[2002, 10474, 9788, 12957, 8831, 1060, 4438, 1233, 1559, 375, 2138, 5479, 10219, 1469, 4928, 35215, 34499, 58583, 2218, 13159]","[2002, 35215, 10474, 12957, 1469, 9788, 34499, 13159, 8831, 375, 58583, 1559, 4438, 10219, 2218, 1233, 4928, 1060, 5479, 2138]"
2392,"[29072, 99893]","What condition is associated with arthrogryposis multiplex congenita and typically results in persistent bending of the fingers and toes, also known as camptodactyly?","[30079, 31309, 27504, 27174, 28319, 31694, 30534, 30137, 29539, 32915, 27865, 29212, 27975, 33219, 29970, 38219, 39125, 38153, 31851, 99893]","[30079, 31309, 27504, 27174, 28319, 31694, 30534, 30137, 29539, 32915, 27865, 29212, 27975, 33219, 29970, 38219, 39125, 38153, 31851, 99893]"
1634,[16283],Which drugs interact with the SLC22A5 transporter and also act upon the SLC6A8 gene/protein in their pharmacodynamics?,"[15055, 15653, 14283, 16359, 15170, 15799, 15185, 15074, 14324, 17376, 15174, 16031, 16328, 14938, 16356, 21028, 18402, 21351, 17532, 19962]","[15055, 15653, 14283, 16359, 15170, 15799, 15185, 15074, 14324, 17376, 15174, 16031, 16328, 14938, 16356, 21028, 18402, 21351, 17532, 19962]"
6550,"[139, 1010, 729, 1046, 375, 25]","Can someone provide information on any genes or proteins that engage in interactions with partners associated with the TET family (TET1, TET2, TET3) and TDG in the context of DNA demethylation, and also play a role in the regulation of nuclear cell division?","[33807, 21976, 34064, 1179, 61338, 8101, 57999, 34426, 56776, 8444, 8170, 61440, 34387, 12665, 5862, 7480, 57937, 57938, 11346, 60294]","[21976, 33807, 34064, 1179, 56776, 8170, 61338, 57999, 5862, 34387, 8101, 11346, 57937, 8444, 60294, 34426, 12665, 57938, 61440, 7480]"
10489,[62692],Search for a biological pathway associated with the activation of gene expression by RORA that also involves an interaction with a common gene or protein.,"[128395, 128116, 128393, 128158, 128204, 128483, 62692, 127797, 127856, 62759, 129172, 129168, 129173, 127688, 129169, 129127, 127650, 128309, 62776, 128020]","[128395, 62692, 128204, 128393, 129172, 128483, 62776, 128158, 62759, 127856, 128020, 127688, 129168, 129169, 127797, 128116, 129127, 129173, 128309, 127650]"
4318,[20530],"Can you recommend medications effective against both amoebiasis, caused by Entamoeba histolytica, and helminthiasis?","[20530, 15365, 15450, 14796, 15473, 15302, 15307, 15142, 20531, 15867, 14980, 14788, 18028, 15456, 21630, 14986, 20645, 21629, 18885, 21505]","[20530, 15365, 15450, 14796, 15473, 15302, 15307, 15142, 20531, 15867, 14980, 14788, 18028, 15456, 21630, 14986, 20645, 21629, 18885, 21505]"
2511,[59029],"Please locate genes or proteins that are involved in functional interactions with the Class C/3 signaling pathway, exhibit GPCR activity, are expressed in both smooth muscle and taste bud cells, and belong to the bitter taste receptor family.","[11414, 6888, 4745, 729, 2105, 3512, 1002, 152, 291, 43, 1641, 2140, 1618, 651, 3860, 59027, 59025, 12228, 58841, 59030]","[11414, 6888, 4745, 729, 2105, 3512, 1002, 152, 291, 43, 1641, 2140, 1618, 651, 3860, 59027, 59025, 12228, 58841, 59030]"
363,"[84024, 97218]",What disease stems from Ascaridida infection and leads to blockage or rupture in the intestines?,"[28672, 32999, 28158, 33551, 33702, 29691, 33193, 27269, 32299, 31903, 30191, 32380, 33494, 28876, 30999, 84024, 97218, 84309, 35574, 83771]","[28672, 32999, 28158, 33551, 33702, 29691, 33193, 27269, 32299, 31903, 30191, 32380, 33494, 28876, 30999, 84024, 97218, 84309, 35574, 83771]"
7923,[17380],Which pharmacological agent interacts with genes or proteins prevalent in gallbladder tissue to facilitate less invasive staging procedures?,"[14760, 14365, 16886, 16045, 17797, 20286, 16310, 21225, 20245, 14711, 19617, 15822, 20201, 15592, 16974, 20199, 20229, 18395, 21009, 18991]","[14760, 14365, 16886, 16045, 17797, 20286, 16310, 21225, 20245, 14711, 19617, 15822, 20201, 15592, 16974, 20199, 20229, 18395, 21009, 18991]"
6533,"[14364, 14231]","Which medication, sharing a similar transporter protein or gene as Levocetirizine, specifically targets and inhibits the nuclear enzyme DNA topoisomerase I?","[14381, 15481, 14207, 14187, 15414, 15205, 14460, 14231, 14729, 14771, 14604, 15343, 14948, 15670, 15263, 15567, 15002, 15055, 14612, 17969]","[14381, 15481, 14207, 14187, 15414, 15205, 14460, 14231, 14729, 14771, 14604, 15343, 14948, 15670, 15263, 15567, 15002, 15055, 14612, 17969]"
6336,[1069],Identify proteins or genes that interact with the SCN11A gene and are linked to a shared phenotype or biological effect.,"[301, 6289, 3967, 8805, 13097, 22042, 22044, 13498, 1504, 457, 3417, 22, 4348, 9196, 12040, 21982, 11038, 10608, 10695, 22102]","[301, 6289, 3967, 8805, 13097, 22042, 22044, 13498, 1504, 457, 3417, 22, 4348, 9196, 12040, 21982, 11038, 10608, 10695, 22102]"
138,[62883],What is the biochemical pathway that falls under mRNA Editing and specifically modifies apolipoprotein B mRNA by converting cysteine to uridine?,"[62883, 62911, 62948, 62913, 128970, 128923, 62886, 128971, 128813, 129075, 62714, 62882, 62885, 62887, 63000, 62829, 129033, 128928, 128952, 128442]","[62883, 62911, 62948, 62913, 128970, 128923, 62886, 128971, 128813, 129075, 62714, 62882, 62885, 62887, 63000, 62829, 129033, 128928, 128952, 128442]"
1439,[30211],Could you assist in identifying which disease is associated with adenocarcinoma of the lung and its potential connection to hereditary cancer syndromes?,"[35686, 38262, 96142, 38289, 30201, 97235, 38267, 97011, 30299, 28346, 96440, 31116, 35737, 36935, 39870, 35979, 38164, 28240, 31380, 32545]","[35686, 38262, 96142, 38289, 30201, 97235, 38267, 97011, 30299, 28346, 96440, 31116, 35737, 36935, 39870, 35979, 38164, 28240, 31380, 32545]"
11151,[14643],Could you identify the medication that functions as an enzymatic agent affecting certain genes or proteins within the peripheral nervous system and metabolizes to create pain-relieving effects through the diminution of substance P neuropeptide concentrations?,"[17399, 17096, 17036, 17311, 14709, 17672, 17558, 17097, 17137, 16359, 16311, 16862, 16848, 21011, 17904, 18592, 15181, 16244, 16785, 16074]","[17399, 17096, 17036, 17311, 14709, 17672, 17558, 17097, 17137, 16359, 16311, 16862, 16848, 21011, 17904, 18592, 15181, 16244, 16785, 16074]"
4355,[8761],Which gene or protein facilitates the symbiotic interaction within the pathway that inserts viral DNA into the host genome and possesses the ability to bind nonspecifically to double-stranded DNA?,"[8761, 9143, 2629, 1531, 4481, 572, 4961, 6828, 3158, 3755, 1063, 4335, 8830, 2761, 4238, 4165, 7091, 59304, 2887, 10978]","[8761, 9143, 2629, 1531, 4481, 572, 4961, 6828, 3158, 3755, 1063, 4335, 8830, 2761, 4238, 4165, 7091, 59304, 2887, 10978]"
10715,"[67302, 68618, 63824, 63921, 63826, 66747, 68030]",Which anatomical structures lack the expression of genes or proteins involved in the negative regulation of organ development?,"[63180, 64876, 65138, 64799, 63584, 64338, 63466, 63235, 66760, 66747, 64778, 63826, 63680, 68030, 68618, 67341, 63372, 63379, 63407, 64427]","[63180, 64876, 65138, 64799, 63584, 64338, 63466, 63235, 66760, 66747, 64778, 63826, 63680, 68030, 68618, 67341, 63372, 63379, 63407, 64427]"
2803,"[14792, 14793, 15429]",Could you recommend any medications that target the TUBB1 gene/protein and inform me about potential side effects like myelosuppression or neurotoxicity?,"[14793, 14792, 16026, 16029, 16028, 15025, 16027, 15526, 15429, 15523, 16030, 14606, 14868, 16753, 14948, 20402, 15597, 19612, 15077, 15017]","[14793, 14792, 16026, 16029, 16028, 15025, 16027, 15526, 15429, 15523, 16030, 14606, 14868, 16753, 14948, 20402, 15597, 19612, 15077, 15017]"
583,[1032],"Could you find a gene or protein that interacts with the ATR activation pathway during replication stress, has significant homology with fission yeast's Rad9, and possesses 3' to 5' exonuclease activity linked to DNA damage detection and repair?","[1032, 69, 9020, 395, 57049, 2838, 3286, 3187, 2306, 4834, 8969, 2249, 6965, 3966, 7442, 2094, 1955, 8873, 57624, 11373]","[1032, 69, 9020, 395, 57049, 2838, 3286, 3187, 2306, 4834, 8969, 2249, 6965, 3966, 7442, 2094, 1955, 8873, 57624, 11373]"
733,[4074],Please find genes or proteins that interact with TNF receptor superfamily members associated with the non-canonical NF-kB pathway and also connect with CISD2 through protein-protein interactions.,"[1419, 8906, 1654, 189, 10789, 1822, 1677, 443, 2429, 8587, 6587, 4835, 6230, 536, 7497, 63099, 3605, 34623, 2148, 2329]","[1419, 8906, 1654, 189, 10789, 1822, 1677, 443, 2429, 8587, 6587, 4835, 6230, 536, 7497, 63099, 3605, 34623, 2148, 2329]"
2069,[38570],Could you help me identify the condition associated with cerebellar hemisphere malformation that is hereditary and might explain developmental issues in the posterior brain region?,"[27402, 31085, 28601, 31829, 31878, 27344, 32200, 29016, 29926, 33006, 30428, 32657, 32195, 28470, 27376, 39359, 98231, 29660, 38540, 98066]","[27402, 31085, 28601, 31829, 31878, 27344, 32200, 29016, 29926, 33006, 30428, 32657, 32195, 28470, 27376, 39359, 98231, 29660, 38540, 98066]"
1408,[5991],"I need to find a gene or protein that interacts with USH1C through PPI, is expressed in leg muscles, helps anchor protocadherins to actin, and is involved in gathering intermicrovillar adhesion complex components.","[8183, 12888, 13068, 419, 22024, 6135, 9659, 35033, 5991, 58413, 22023, 9108, 33881, 3613, 8243, 10511, 11978, 1391, 58416, 58403]","[8183, 12888, 13068, 419, 22024, 6135, 9659, 35033, 5991, 58413, 22023, 9108, 33881, 3613, 8243, 10511, 11978, 1391, 58416, 58403]"
8335,"[14174, 14229, 14262]",Which keratolytic medication utilizes the same gene or protein for transport as Polythiazide?,"[14331, 14283, 14233, 14276, 14352, 14668, 14217, 15847, 19111, 20267, 15465, 14064, 14729, 14262, 14258, 16705, 20751, 16788, 15736, 20325]","[14331, 14283, 14233, 14276, 14352, 14668, 14217, 15847, 19111, 20267, 15465, 14064, 14729, 14262, 14258, 16705, 20751, 16788, 15736, 20325]"
10947,"[56174, 56099, 124245, 56150]",Which cellular structures are engaged in interactions with genes or proteins that Aeruginosin 98-B affects?,"[124748, 124619, 125162, 124802, 126967, 124858, 56086, 55599, 127042, 56230, 125102, 125445, 56191, 126344, 126544, 126913, 125248, 125268, 55689, 124594]","[124748, 124619, 125162, 124802, 126967, 124858, 56086, 55599, 127042, 56230, 125102, 125445, 56191, 126344, 126544, 126913, 125248, 125268, 55689, 124594]"
3891,[4447],Can you identify a gene or protein involved in atrial fibrillation that also has a role in ubiquitin ligase binding and is active in the rapid repolarization phase of cardiac activity?,"[10417, 189, 357, 58657, 1532, 7695, 1221, 8068, 8919, 10608, 7198, 412, 2392, 7324, 34962, 34250, 34603, 3755, 9020, 56552]","[10417, 189, 357, 58657, 1532, 7695, 1221, 8068, 8919, 10608, 7198, 412, 2392, 7324, 34962, 34250, 34603, 3755, 9020, 56552]"
5086,[36062],"What possible medical conditions could be linked to femoral vein thrombophlebitis and phlebitis, considering they are hereditary in my family?",[],[]
2827,[39391],"Could you provide information on hereditary diseases linked to 'acheiria, unilateral'? I'm wondering if it could explain the symptoms I'm having.","[28165, 32152, 30080, 31268, 27376, 28798, 32073, 28987, 27178, 32260, 32373, 30397, 29669, 33570, 30736, 98312, 98313, 39391, 31817, 28430]","[28165, 32152, 30080, 31268, 27376, 28798, 32073, 28987, 27178, 32260, 32373, 30397, 29669, 33570, 30736, 98312, 98313, 39391, 31817, 28430]"
9578,[16751],"Are there any pharmaceutical agents designed to regulate pH balance that also interact with, or have an effect on, the genes or proteins associated with 6,7-dihydropteridine reductase activity?","[17010, 16995, 14352, 17972, 14586, 18193, 16751, 16723, 14656, 14877, 14012, 19246, 14889, 19244, 14911, 15928, 18344, 16764, 16273, 21647]","[17010, 16995, 14352, 17972, 14586, 18193, 16751, 16723, 14656, 14877, 14012, 19246, 14889, 19244, 14911, 15928, 18344, 16764, 16273, 21647]"
5727,[43],Identify proteins or genes that interact with NEK11 and share an association with a mutual disease.,"[34836, 3803, 34837, 1876, 2329, 3348, 3523, 518, 1493, 7154, 6428, 2573, 1785, 7286, 177, 6415, 13154, 35080, 6097, 553]","[34836, 3803, 34837, 1876, 2329, 3348, 3523, 518, 1493, 7154, 6428, 2573, 1785, 7286, 177, 6415, 13154, 35080, 6097, 553]"
2884,[38662],Which disease falls under normal pressure hydrocephalus and is linked to the THAS gene or its protein product?,"[36429, 84196, 38662, 33484, 27971, 94798, 38535, 29207, 33221, 27770, 32838, 33561, 31497, 32177, 30790, 28135, 30060, 31457, 98546, 27969]","[36429, 84196, 38662, 33484, 27971, 94798, 38535, 29207, 33221, 27770, 32838, 33561, 31497, 32177, 30790, 28135, 30060, 31457, 98546, 27969]"
6231,[62756],"Identify pathways associated with the ""Release of Hedgehog protein without cholesterol"" (Hh-Np) from secreting cells that also interact with a common gene or protein.","[128536, 62756, 128719, 62761, 62559, 62981, 129169, 62757, 128115, 128717, 62770, 62560, 62777, 127814, 128042, 62978, 129168, 62424, 128718, 62617]","[128536, 62756, 128719, 62761, 62559, 62981, 129169, 62757, 128115, 128717, 62770, 62560, 62777, 127814, 128042, 62978, 129168, 62424, 128718, 62617]"
