id,query,entities,relations
9725,"Could you provide information on any genes or proteins that participate in the DNA repair process and exhibit interactions with elements linked to hereditary megaloblastic anemia type 1, particularly those related to abnormalities in the AMN gene/protein? Additionally, is there any evidence to suggest that BRCA1 contributes to this process via its established role in DNA repair?","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""hereditary megaloblastic anemia type 1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""AMN""}, ""semantic"": [""abnormalities in the AMN gene/protein""], ""constant"": true}, ""C"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""BRCA1""}, ""semantic"": [""established role in DNA repair""], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""participate in the DNA repair process"", ""exhibit interactions with elements linked to hereditary megaloblastic anemia type 1"", ""related to abnormalities in the AMN gene/protein""], ""constant"": false}}","{('A', 'B'): ['associated with', 'linked to'], ('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['interacts with', 'ppi', 'associated with'], ('C', 'ANSWER'): ['interacts with', 'ppi', 'associated with'], ('B', 'C'): ['interacts with', 'ppi', 'associated with']}"
2825,"What are some carbocyclic acid, aldehyde, or benzene derivative drugs that enhance the effects of Calcium carbimide and Disulfiram when administered together?","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Calcium carbimide""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Disulfiram""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""carbocyclic acid, aldehyde, or benzene derivative drugs""}, ""semantic"": [""enhance the effects of Calcium carbimide and Disulfiram when administered together""], ""constant"": false}}","{('A', 'ANSWER'): ['synergistic interaction'], ('B', 'ANSWER'): ['synergistic interaction'], ('A', 'B'): ['synergistic interaction']}"
7140,"Which condition, characterized by episodes precipitated by non-allergic stimuli like stress or physical activity, should not be treated with medications prescribed for cytomegalovirus retinitis due to contraindications?","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""cytomegalovirus retinitis""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""medications prescribed for cytomegalovirus retinitis""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""characterized by episodes precipitated by non-allergic stimuli like stress or physical activity"", ""should not be treated with medications prescribed for cytomegalovirus retinitis due to contraindications""], ""constant"": false}}","{('A', 'B'): ['indication'], ('A', 'ANSWER'): ['linked to'], ('B', 'ANSWER'): ['contraindication']}"
7679,Which cell parts engage in interactions with the genetic or proteomic elements affected by Rilpivirine?,"{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Rilpivirine""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""genetic or proteomic elements affected by Rilpivirine""], ""constant"": false}, ""ANSWER"": {""type"": [""cellular_component""], ""lexical"": {}, ""semantic"": [""engage in interactions with the genetic or proteomic elements"", ""affected by Rilpivirine""], ""constant"": false}}","{('ANSWER', 'B'): ['interacts with'], ('A', 'B'): ['target', 'carrier', 'transporter', 'enzyme']}"
6242,Which investigational compounds are designed to affect genes or proteins associated with UDP-N-acetylgalactosamine diphosphorylase for scientific study?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""UDP-N-acetylgalactosamine diphosphorylase""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""investigational compounds""}, ""semantic"": [""designed to affect genes or proteins associated with UDP-N-acetylgalactosamine diphosphorylase"", ""for scientific study""], ""constant"": false}}","{('ANSWER', 'A'): ['target', 'carrier', 'transporter', 'enzyme']}"
9238,"Which gene or protein is capable of interaction with PTGES3, shares an association with a common disease, and also plays a role in the regulation of oxygen-dependent breakdown of hypoxia-inducible factors?","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""PTGES3""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""common disease""], ""constant"": false}, ""C"": {""type"": [""biological_process""], ""lexical"": {}, ""semantic"": [""regulation of oxygen-dependent breakdown of hypoxia-inducible factors""], ""constant"": false}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""capable of interaction with PTGES3"", ""shares an association with a common disease"", ""plays a role in the regulation of oxygen-dependent breakdown of hypoxia-inducible factors""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with', 'ppi', 'associated with'], ('ANSWER', 'B'): ['associated with', 'linked to'], ('A', 'B'): ['associated with'], ('ANSWER', 'C'): ['interacts with'], ('A', 'C'): ['interacts with']}"
1396,"Identify genes or proteins that are linked with RNA binding, act as regulators of ribosomal protein gene expression impacting translation, and participate in the Antigen processing pathway via Ubiquitination and Proteasome degradation.","{""A"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""RNA binding""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""biological_process""], ""lexical"": {""name"": ""regulation of ribosomal protein gene expression""}, ""semantic"": [""impacting translation""], ""constant"": true}, ""C"": {""type"": [""pathway""], ""lexical"": {""name"": ""Antigen processing pathway""}, ""semantic"": [], ""constant"": true}, ""D"": {""type"": [""molecular_function""], ""lexical"": {}, ""semantic"": [""Ubiquitination and Proteasome degradation""], ""constant"": false}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""linked with RNA binding"", ""act as regulators of ribosomal protein gene expression impacting translation"", ""participate in the Antigen processing pathway via Ubiquitination and Proteasome degradation""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with', 'associated with'], ('B', 'ANSWER'): ['interacts with'], ('C', 'ANSWER'): ['interacts with'], ('D', 'ANSWER'): ['interacts with'], ('A', 'B'): [], ('A', 'C'): [], ('A', 'D'): [], ('B', 'C'): [], ('B', 'D'): [], ('C', 'D'): []}"
2791,Can you help me find any tablets or capsules that target the FGF1 gene/protein in our drug database?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""FGF1""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""tablets or capsules""}, ""semantic"": [""target the FGF1 gene/protein""], ""constant"": false}}","{('ANSWER', 'A'): ['target', 'carrier', 'transporter', 'enzyme']}"
4453,Can you supply details on drugs that complement Darbepoetin alfa and focus on the HIF1A gene or protein?,"{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Darbepoetin alfa""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""HIF1A""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""complement Darbepoetin alfa"", ""focus on the HIF1A gene or protein""], ""constant"": false}}","{('A', 'ANSWER'): ['synergistic interaction'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('A', 'B'): ['target', 'carrier', 'transporter', 'enzyme']}"
1248,What is the gene or protein involved in both the Translesion Synthesis pathway via POLH interaction and the binding to single-stranded DNA as part of the Replication Protein A complex?,"{""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""Translesion Synthesis pathway""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""POLH""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""Replication Protein A""}, ""semantic"": [], ""constant"": true}, ""D"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""binding to single-stranded DNA""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""involved in the Translesion Synthesis pathway via POLH interaction"", ""binding to single-stranded DNA as part of the Replication Protein A complex""], ""constant"": false}}","{('A', 'B'): ['interacts with'], ('A', 'ANSWER'): ['interacts with'], ('B', 'ANSWER'): ['ppi', 'interacts with', 'associated with'], ('C', 'ANSWER'): ['ppi', 'interacts with', 'associated with'], ('D', 'ANSWER'): ['interacts with'], ('C', 'D'): ['interacts with']}"
1109,"What possible diseases could I have that are linked to lymphatic system problems, such as swollen glands, and also associated with facial or neck abnormalities, as seen in syndromes or congenital conditions?","{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""lymphatic system""}, ""semantic"": [""lymphatic system problems"", ""swollen glands""], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""facial or neck abnormalities""], ""constant"": false}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""syndromes or congenital conditions""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""linked to lymphatic system problems"", ""associated with facial or neck abnormalities"", ""seen in syndromes or congenital conditions""], ""constant"": false}}","{('A', 'ANSWER'): ['linked to', 'associated with'], ('B', 'ANSWER'): ['associated with', 'linked to'], ('C', 'ANSWER'): ['associated with', 'linked to'], ('A', 'B'): ['associated with'], ('A', 'C'): ['linked to', 'associated with'], ('B', 'C'): ['associated with', 'linked to']}"
9634,"Identify genes or proteins that interact with NEK10, with both sharing an association with a common disease.","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""NEK10""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""common disease""], ""constant"": false}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""interact with NEK10"", ""sharing an association with a common disease""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with', 'ppi', 'associated with'], ('A', 'B'): ['associated with', 'linked to'], ('ANSWER', 'B'): ['associated with', 'linked to']}"
2472,"Could you recommend a drug effective against Candida albicans, suitable for treating candidiasis with vaginitis, that also targets the MC1R gene/protein?","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""candidiasis""}, ""semantic"": [""with vaginitis""], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""MC1R""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""vaginitis""], ""constant"": false}, ""D"": {""type"": [""disease""], ""lexical"": {""name"": ""Candida albicans""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""effective against Candida albicans"", ""suitable for treating candidiasis with vaginitis"", ""targets the MC1R gene/protein""], ""constant"": false}}","{('A', 'C'): ['associated with'], ('A', 'D'): ['linked to'], ('A', 'ANSWER'): ['indication', 'off-label use'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('C', 'D'): ['associated with'], ('C', 'ANSWER'): ['expression present'], ('D', 'ANSWER'): ['indication', 'off-label use']}"
202,"Identify genes and proteins that enable kinase and tRNA binding, and are involved in selenocysteinyl-tRNA(Sec) synthesis and biosynthesis.","{""A"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""kinase binding""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""tRNA binding""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""biological_process""], ""lexical"": {""name"": ""selenocysteinyl-tRNA(Sec) synthesis""}, ""semantic"": [], ""constant"": true}, ""D"": {""type"": [""biological_process""], ""lexical"": {""name"": ""selenocysteinyl-tRNA(Sec) biosynthesis""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""enable kinase binding"", ""enable tRNA binding"", ""involved in selenocysteinyl-tRNA(Sec) synthesis"", ""involved in selenocysteinyl-tRNA(Sec) biosynthesis""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with'], ('B', 'ANSWER'): ['interacts with'], ('C', 'ANSWER'): ['interacts with'], ('D', 'ANSWER'): ['interacts with'], ('C', 'D'): ['parent-child']}"
8631,Which conditions linked to the SLC40A1 gene lead to symptoms of fatigue and weakness and are adversely affected by the administration of Scopolamine?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""SLC40A1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Scopolamine""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""symptoms of fatigue and weakness""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""linked to the SLC40A1 gene"", ""lead to symptoms of fatigue and weakness"", ""adversely affected by the administration of Scopolamine""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['contraindication', 'off-label use'], ('C', 'ANSWER'): ['phenotype present', 'side effect'], ('A', 'C'): ['associated with'], ('B', 'C'): ['side effect']}"
6155,"Which gene or protein, essential for regulating skeletal muscle contraction, is present in neuronal tissue but not in the decidua?","{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""skeletal muscle""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""neuronal tissue""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""anatomy""], ""lexical"": {""name"": ""decidua""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""essential for regulating skeletal muscle contraction"", ""present in neuronal tissue"", ""not present in the decidua""], ""constant"": false}}","{('A', 'ANSWER'): ['expression present'], ('B', 'ANSWER'): ['expression present'], ('C', 'ANSWER'): ['expression absent']}"
467,"Can you list autoimmune blistering skin diseases where the vesicles break open easily, causing painful sores?","{""A"": {""type"": [""disease"", ""anatomy""], ""lexical"": {}, ""semantic"": [""autoimmune blistering skin diseases""], ""constant"": false}, ""B"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""vesicles"", ""skin""], ""constant"": false}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""break open easily"", ""causing painful sores""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""autoimmune blistering skin diseases"", ""vesicles break open easily"", ""causing painful sores""], ""constant"": false}}","{('A', 'B'): ['associated with'], ('A', 'C'): ['phenotype present'], ('A', 'ANSWER'): ['parent-child'], ('B', 'C'): ['associated with'], ('B', 'ANSWER'): ['associated with'], ('C', 'ANSWER'): ['phenotype present']}"
6251,Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with the male somatic sex determination process?,"{""A"": {""type"": [""biological_process""], ""lexical"": {""name"": ""male somatic sex determination process""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""involved in the interaction with the male somatic sex determination process""], ""constant"": false}, ""ANSWER"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""lack the expression of genes or proteins"", ""involved in the interaction with the male somatic sex determination process""], ""constant"": false}}","{('ANSWER', 'B'): ['expression absent'], ('B', 'A'): ['interacts with']}"
9440,"Can you identify a biological pathway that is triggered by activated FGFR1 signaling, which includes the activation of phospholipase C, and has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with?","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""FGFR1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""activation of phospholipase C""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""genes or proteins that FGFR1 typically engages with""], ""constant"": false}, ""ANSWER"": {""type"": [""pathway""], ""lexical"": {}, ""semantic"": [""triggered by activated FGFR1 signaling"", ""includes the activation of phospholipase C"", ""has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with""], ""constant"": false}}","{('A', 'B'): ['interacts with'], ('A', 'C'): ['interacts with', 'ppi'], ('A', 'ANSWER'): ['interacts with'], ('B', 'ANSWER'): ['interacts with'], ('C', 'ANSWER'): ['interacts with']}"
5873,"Identify the shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A.","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Fx-1006A""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A""], ""constant"": false}}","{('A', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('A', 'B'): ['synergistic interaction']}"
7353,"Which antimuscarinic agents have a synergistic effect in conjunction with Buclizine for their shared therapeutic indications, akin to the pharmacological interaction observed with atropine?","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Buclizine""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""atropine""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""antimuscarinic agents""}, ""semantic"": [""have a synergistic effect in conjunction with Buclizine"", ""shared therapeutic indications"", ""akin to the pharmacological interaction observed with atropine""], ""constant"": false}}","{('A', 'ANSWER'): ['synergistic interaction'], ('B', 'ANSWER'): ['synergistic interaction'], ('A', 'B'): ['synergistic interaction']}"
6908,Identify conditions associated with hypopigmentation of the fundus for which there are no indicated medications.,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""fundus""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""hypopigmentation""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""no indicated medications""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""associated with hypopigmentation of the fundus"", ""no indicated medications""], ""constant"": false}}","{('A', 'B'): ['expression present'], ('B', 'ANSWER'): ['phenotype present', 'associated with'], ('ANSWER', 'C'): ['contraindication', 'off-label use']}"
6572,Which biological process shares a characteristic interaction pattern with genes or proteins similar to the regulation of recycling endosome positioning in the postsynaptic region?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""similar to the regulation of recycling endosome positioning in the postsynaptic region""], ""constant"": false}, ""B"": {""type"": [""biological_process""], ""lexical"": {""name"": ""regulation of recycling endosome positioning""}, ""semantic"": [""in the postsynaptic region""], ""constant"": true}, ""ANSWER"": {""type"": [""biological_process""], ""lexical"": {}, ""semantic"": [""shares a characteristic interaction pattern with genes or proteins"", ""similar to the regulation of recycling endosome positioning in the postsynaptic region""], ""constant"": false}}","{('A', 'B'): ['interacts with'], ('ANSWER', 'A'): ['interacts with'], ('ANSWER', 'B'): ['interacts with', 'parent-child']}"
2041,Could you provide a list of medications effective for treating both acquired polycythemia vera and myelofibrosis?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""acquired polycythemia vera""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""myelofibrosis""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""effective for treating acquired polycythemia vera"", ""effective for treating myelofibrosis""], ""constant"": false}}","{('A', 'ANSWER'): ['indication'], ('B', 'ANSWER'): ['indication']}"
1075,Could you list experimental drugs targeting triosephosphate isomerase (TPI1)?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""TPI1""}, ""semantic"": [""triosephosphate isomerase""], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""experimental drugs""}, ""semantic"": [""targeting triosephosphate isomerase (TPI1)""], ""constant"": false}}","{('ANSWER', 'A'): ['target', 'carrier', 'transporter', 'enzyme']}"
10573,Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""subpallium""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""cerebral cortex""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""biological_process""], ""lexical"": {""name"": ""interneuron migration""}, ""semantic"": [""chemorepellent-induced""], ""constant"": true}, ""D"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex""], ""constant"": false}, ""ANSWER"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""lack expression of genes or proteins"", ""involved in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex""], ""constant"": false}}","{('ANSWER', 'D'): ['expression absent'], ('D', 'C'): ['interacts with'], ('A', 'C'): ['interacts with'], ('B', 'C'): ['interacts with'], ('A', 'B'): ['parent-child'], ('D', 'A'): ['expression absent'], ('D', 'B'): ['expression present']}"
749,Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""SRD5A2""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Megestrol acetate""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""associated with the SRD5A2 gene"", ""could be treated using Megestrol acetate""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['indication', 'off-label use'], ('A', 'B'): ['target', 'carrier', 'transporter', 'enzyme']}"
3738,"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""PSEN1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""NOTCH1""}, ""semantic"": [""HD+PEST Domain Mutants in Cancer""], ""constant"": true}, ""ANSWER"": {""type"": [""pathway""], ""lexical"": {}, ""semantic"": [""works alongside PSEN1"", ""part of the Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer cascade""], ""constant"": false}}","{('A', 'B'): ['interacts with', 'ppi'], ('A', 'ANSWER'): ['interacts with'], ('B', 'ANSWER'): ['interacts with']}"
2860,Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,"{""A"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""chromatin binding""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""biological_process""], ""lexical"": {""name"": ""meiotic synapsis""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""associated with chromatin binding"", ""play a role in meiotic synapsis""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'interacts with'], ('B', 'ANSWER'): ['associated with', 'interacts with']}"
179,"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""TBX4""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""legs"", ""torso""], ""constant"": false}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""persistent seizures involving multiple muscle groups""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""associated with the TBX4 gene"", ""presents with persistent seizures involving multiple muscle groups"", ""primarily in the legs and torso""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'C'): ['associated with'], ('C', 'ANSWER'): ['phenotype present'], ('A', 'B'): ['expression present', 'expression absent'], ('B', 'ANSWER'): ['linked to']}"
5066,"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?","{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""lacrimal gland""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""benign eye neoplasms""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""similar to or falling under the category of benign eye neoplasms"", ""affecting the lacrimal gland""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['parent-child', 'associated with'], ('A', 'B'): ['associated with', 'linked to']}"
5659,What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""hemicrania continua""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""related to hemicrania continua"", ""might follow hemicrania continua"", ""fall under hemicrania continua"", ""in patients showing its symptoms""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to', 'parent-child']}"
2807,What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""protein kinase M (PKM)""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""primarily target the protein kinase M (PKM) gene"", ""in their mechanism of action""], ""constant"": false}}","{('ANSWER', 'A'): ['target', 'carrier', 'transporter', 'enzyme']}"
2766,What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""MUC1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""pathway""], ""lexical"": {""name"": ""Cytosolic tRNA aminoacylation pathway""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""regulates MUC1 synthesis"", ""directly interacts with the Cytosolic tRNA aminoacylation pathway""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'interacts with'], ('B', 'ANSWER'): ['interacts with']}"
11087,What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,"{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Meclofenamic acid""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Ethotoin""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""common gene targets"", ""associated with the binding of Meclofenamic acid and Ethotoin""], ""constant"": false}}","{('A', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('A', 'B'): ['synergistic interaction']}"
